diseaseid,hpoid
147530,mesh:D000328
147530,mesh:D006801
147530,mesh:D010525
147530,mesh:D010375
147530,mesh:D005799
147530,mesh:D002648
147530,mesh:D025063
147530,mesh:D002869
147530,mesh:D009186
147530,mesh:D003937
147530,mesh:D008854
147530,mesh:D010146
147530,mesh:D001927
147530,mesh:D014059
147530,mesh:D006965
147530,mesh:D012903
147530,mesh:D006987
147530,mesh:D013064
147530,mesh:D009413
147530,mesh:D003680
147530,mesh:D004402
147530,mesh:D005334
147530,mesh:D011537
147530,mesh:D002056
147530,mesh:D013649
147530,mesh:D000699
147530,mesh:D013697
601042,mesh:D000328
601042,mesh:D002874
601042,mesh:D006801
601042,mesh:D020022
601042,mesh:D010641
601042,mesh:D002878
601042,mesh:D018895
601042,mesh:D000293
601042,mesh:D010375
601042,mesh:D000818
601042,mesh:D008875
601042,mesh:D005799
601042,mesh:D014982
601042,mesh:D008040
601042,mesh:D009154
601042,mesh:D006239
601042,mesh:D020125
601042,mesh:D013132
601042,mesh:D014430
601042,mesh:D000483
601042,mesh:D015331
601042,mesh:D002352
601042,mesh:D002819
601042,mesh:D002531
601042,mesh:D008279
601042,mesh:D006863
601042,mesh:D010507
601042,mesh:D005810
601042,mesh:D003434
601042,mesh:D002524
601042,mesh:D018832
601042,mesh:D015221
601042,mesh:D009128
601042,mesh:D004421
601042,mesh:D001264
601042,mesh:D006136
601042,mesh:D007424
601042,mesh:D000086
601042,mesh:D051272
608622,mesh:D000328
608622,mesh:D006801
608622,mesh:D008875
608622,mesh:D000368
608622,mesh:D018408
608622,mesh:D009154
608622,mesh:D002118
608622,mesh:D006973
608622,mesh:D008954
608622,mesh:D008564
608622,mesh:D007700
608622,mesh:D024681
608622,mesh:D051037
608622,mesh:D051036
161900,mesh:D000328
161900,mesh:D008969
161900,mesh:D005921
161900,mesh:D002874
161900,mesh:D006801
161900,mesh:D017384
161900,mesh:D001483
161900,mesh:D002878
161900,mesh:D005819
161900,mesh:D017668
161900,mesh:D000293
161900,mesh:D011110
161900,mesh:D011485
161900,mesh:D010375
161900,mesh:D000818
161900,mesh:D008875
161900,mesh:D000368
161900,mesh:D005799
161900,mesh:D009154
161900,mesh:D002675
161900,mesh:D002648
161900,mesh:D005779
161900,mesh:D001284
161900,mesh:D018076
161900,mesh:D006973
161900,mesh:D007557
161900,mesh:D003165
161900,mesh:D008126
161900,mesh:D012737
161900,mesh:D018450
161900,mesh:D002386
161900,mesh:D002908
161900,mesh:D003937
161900,mesh:D000608
161900,mesh:D007674
161900,mesh:D009400
161900,mesh:D008854
161900,mesh:D000419
161900,mesh:D007668
161900,mesh:D005786
161900,mesh:D003638
161900,mesh:D009393
161900,mesh:D001706
161900,mesh:D004586
161900,mesh:D006417
161900,mesh:D052177
161900,mesh:D007585
161900,mesh:D007106
161900,mesh:D001172
161900,mesh:D017379
161900,mesh:D012598
161900,mesh:D011817
161900,mesh:D009404
161900,mesh:D001789
161900,mesh:D040941
161900,mesh:D009395
161900,mesh:D013290
161900,mesh:D009401
161900,mesh:D017461
161900,mesh:D009394
161900,mesh:D014511
161900,mesh:D051437
161900,mesh:D007493
161900,mesh:D011414
161900,mesh:D006977
161900,mesh:D009392
161900,mesh:D009320
161900,mesh:D001002
161900,mesh:D011704
161900,mesh:D014552
161900,mesh:D006974
161900,mesh:D014398
161900,mesh:D002006
143465,mesh:D016022
143465,mesh:D005998
143465,mesh:D015810
143465,mesh:D000328
143465,mesh:D005387
143465,mesh:D005091
143465,mesh:D016133
143465,mesh:D008969
143465,mesh:D002880
143465,mesh:D007223
143465,mesh:D005192
143465,mesh:D006579
143465,mesh:D002874
143465,mesh:D006801
143465,mesh:D020022
143465,mesh:D017384
143465,mesh:D007446
143465,mesh:D010641
143465,mesh:D001483
143465,mesh:D017931
143465,mesh:D008810
143465,mesh:D018895
143465,mesh:D005819
143465,mesh:D017668
143465,mesh:D005838
143465,mesh:D012307
143465,mesh:D004195
143465,mesh:D006113
143465,mesh:D000293
143465,mesh:D011110
143465,mesh:D010375
143465,mesh:D001526
143465,mesh:D035781
143465,mesh:D001921
143465,mesh:D000818
143465,mesh:D014644
143465,mesh:D005799
143465,mesh:D051379
143465,mesh:D004252
143465,mesh:D018408
143465,mesh:D015995
143465,mesh:D008040
143465,mesh:D009419
143465,mesh:D015398
143465,mesh:D006239
143465,mesh:D002675
143465,mesh:D002648
143465,mesh:D016368
143465,mesh:D015894
143465,mesh:D000367
143465,mesh:D002885
143465,mesh:D005808
143465,mesh:D001284
143465,mesh:D008562
143465,mesh:D004200
143465,mesh:D012720
143465,mesh:D002893
143465,mesh:D004569
143465,mesh:D004739
143465,mesh:D018807
143465,mesh:D003198
143465,mesh:D002897
143465,mesh:D002894
143465,mesh:D020641
143465,mesh:D000483
143465,mesh:D015331
143465,mesh:D004247
143465,mesh:D009474
143465,mesh:D044465
143465,mesh:D008126
143465,mesh:D020662
143465,mesh:D012091
143465,mesh:D012737
143465,mesh:D002896
143465,mesh:D012907
143465,mesh:D008607
143465,mesh:D018709
143465,mesh:D007231
143465,mesh:D016678
143465,mesh:D018345
143465,mesh:D015994
143465,mesh:D008957
143465,mesh:D010290
143465,mesh:D003937
143465,mesh:D002352
143465,mesh:D009479
143465,mesh:D044469
143465,mesh:D002886
143465,mesh:D005006
143465,mesh:D011247
143465,mesh:D006720
143465,mesh:D002877
143465,mesh:D018389
143465,mesh:D014429
143465,mesh:D005190
143465,mesh:D012044
143465,mesh:D009679
143465,mesh:D016017
143465,mesh:D011248
143465,mesh:D002460
143465,mesh:D020080
143465,mesh:D009426
143465,mesh:D005787
143465,mesh:D002884
143465,mesh:D040641
143465,mesh:D012189
143465,mesh:D011446
143465,mesh:D007494
143465,mesh:D030342
143465,mesh:D002531
143465,mesh:D005947
143465,mesh:D001522
143465,mesh:D044466
143465,mesh:D008137
143465,mesh:D005820
143465,mesh:D014633
143465,mesh:D020413
143465,mesh:D016013
143465,mesh:D009043
143465,mesh:D005828
143465,mesh:D009435
143465,mesh:D012959
143465,mesh:D015897
143465,mesh:D000704
143465,mesh:D008565
143465,mesh:D004777
143465,mesh:D048868
143465,mesh:D018000
143465,mesh:D014481
143465,mesh:D015252
143465,mesh:D002895
143465,mesh:D012931
143465,mesh:D015999
143465,mesh:D004789
143465,mesh:D012306
143465,mesh:D000428
143465,mesh:D001321
143465,mesh:D018401
143465,mesh:D016009
143465,mesh:D002524
143465,mesh:D003105
143465,mesh:D040582
143465,mesh:D018598
143465,mesh:D015536
143465,mesh:D019655
143465,mesh:D015141
143465,mesh:D005768
143465,mesh:D010554
143465,mesh:D015222
143465,mesh:D002653
143465,mesh:D004298
143465,mesh:D007859
143465,mesh:D008569
143465,mesh:D001724
143465,mesh:D039721
143465,mesh:D026901
143465,mesh:D008024
143465,mesh:D004410
143465,mesh:D001523
143465,mesh:D013624
143465,mesh:D018797
143465,mesh:D009483
143465,mesh:D044302
143465,mesh:D004622
143465,mesh:D011297
143465,mesh:D008431
143465,mesh:D005858
143465,mesh:D016014
143465,mesh:D002140
143465,mesh:D020690
143465,mesh:D001288
143465,mesh:D008124
143465,mesh:D005220
143465,mesh:D009864
143465,mesh:D010555
143465,mesh:D013378
143465,mesh:D006152
143465,mesh:D005106
143465,mesh:D017397
143465,mesh:D002394
143465,mesh:D044402
143465,mesh:D050825
143465,mesh:D011569
143465,mesh:D001289
143465,mesh:D014055
143465,mesh:D017448
143465,mesh:D005240
143465,mesh:D017557
143465,mesh:D050483
143465,mesh:D019958
143465,mesh:D062557
143465,mesh:D017923
143465,mesh:D002835
143465,mesh:D000697
143465,mesh:D018341
143465,mesh:D000987
143465,mesh:D013714
143465,mesh:D020744
143465,mesh:D011976
143465,mesh:D013694
143465,mesh:D020830
143465,mesh:D018811
143465,mesh:D002605
143465,mesh:D000661
143465,mesh:D016548
143465,mesh:D050638
143465,mesh:D011932
143465,mesh:D017470
143465,mesh:D000431
143465,mesh:D048148
143465,mesh:D008774
143465,mesh:D011985
143465,mesh:D008425
143465,mesh:D018691
143465,mesh:D017447
143465,mesh:D007175
143465,mesh:D001521
143465,mesh:D017869
143465,mesh:D016291
143465,mesh:D007266
143465,mesh:D050641
143465,mesh:D013663
143465,mesh:D050705
143465,mesh:D045265
143465,mesh:D012118
144110,mesh:D005192
144110,mesh:D006579
144110,mesh:D002874
144110,mesh:D006801
144110,mesh:D020022
144110,mesh:D018895
144110,mesh:D007150
144110,mesh:D010375
144110,mesh:D000818
144110,mesh:D051379
144110,mesh:D006225
144110,mesh:D015894
144110,mesh:D002883
144110,mesh:D008126
144110,mesh:D008822
144110,mesh:D018740
144110,mesh:D012333
144110,mesh:D007668
144110,mesh:D020133
144110,mesh:D012867
144110,mesh:D015151
144110,mesh:D008168
144110,mesh:D051381
144110,mesh:D008565
144110,mesh:D013347
144110,mesh:D002462
144110,mesh:D013545
144110,mesh:D017208
144110,mesh:D018721
144110,mesh:D010862
144110,mesh:D051400
144110,mesh:D016253
144110,mesh:D013546
144110,mesh:D006945
144110,mesh:D014867
144110,mesh:D051401
144110,mesh:D051399
144110,mesh:D051403
144110,mesh:D020346
144110,mesh:D051402
144110,mesh:D013562
261515,mesh:D005998
261515,mesh:D005091
261515,mesh:D016133
261515,mesh:D014960
261515,mesh:D003241
261515,mesh:D008969
261515,mesh:D007223
261515,mesh:D000595
261515,mesh:D006579
261515,mesh:D006801
261515,mesh:D017384
261515,mesh:D010641
261515,mesh:D001483
261515,mesh:D005347
261515,mesh:D017931
261515,mesh:D006228
261515,mesh:D015153
261515,mesh:D005838
261515,mesh:D017809
261515,mesh:D015415
261515,mesh:D002793
261515,mesh:D011795
261515,mesh:D017422
261515,mesh:D001921
261515,mesh:D008958
261515,mesh:D011296
261515,mesh:D004252
261515,mesh:D008214
261515,mesh:D009154
261515,mesh:D012016
261515,mesh:D002675
261515,mesh:D002648
261515,mesh:D020125
261515,mesh:D004569
261515,mesh:D001842
261515,mesh:D015331
261515,mesh:D050505
261515,mesh:D017354
261515,mesh:D014057
261515,mesh:D001665
261515,mesh:D008607
261515,mesh:D007231
261515,mesh:D002478
261515,mesh:D017433
261515,mesh:D002459
261515,mesh:D012640
261515,mesh:D005227
261515,mesh:D000015
261515,mesh:D003937
261515,mesh:D012333
261515,mesh:D007438
261515,mesh:D002458
261515,mesh:D007674
261515,mesh:D008099
261515,mesh:D011247
261515,mesh:D012694
261515,mesh:D007668
261515,mesh:D002460
261515,mesh:D001927
261515,mesh:D013577
261515,mesh:D009422
261515,mesh:D012867
261515,mesh:D001647
261515,mesh:D001774
261515,mesh:D009132
261515,mesh:D015151
261515,mesh:D008052
261515,mesh:D017353
261515,mesh:D044466
261515,mesh:D005455
261515,mesh:D015003
261515,mesh:D008279
261515,mesh:D002851
261515,mesh:D005532
261515,mesh:D001259
261515,mesh:D008017
261515,mesh:D019084
261515,mesh:D002849
261515,mesh:D005315
261515,mesh:D008661
261515,mesh:D005816
261515,mesh:D007564
261515,mesh:D018901
261515,mesh:D002374
261515,mesh:D004746
261515,mesh:D010084
261515,mesh:D003286
261515,mesh:D006831
261515,mesh:D034381
261515,mesh:D020642
261515,mesh:D008401
261515,mesh:D000217
261515,mesh:D004386
261515,mesh:D010053
261515,mesh:D000102
261515,mesh:D002524
261515,mesh:D000326
261515,mesh:D008107
261515,mesh:D003066
261515,mesh:D009097
261515,mesh:D006319
261515,mesh:D015211
261515,mesh:D010088
261515,mesh:D012174
261515,mesh:D002549
261515,mesh:D008856
261515,mesh:D006059
261515,mesh:D015971
261515,mesh:D019281
261515,mesh:D008830
261515,mesh:D007536
261515,mesh:D010955
261515,mesh:D017510
261515,mesh:D011115
261515,mesh:D006836
261515,mesh:D007535
261515,mesh:D010168
261515,mesh:D008930
261515,mesh:D000101
261515,mesh:D011262
261515,mesh:D064029
261515,mesh:D000650
261515,mesh:D020675
261515,mesh:D014695
261515,mesh:D005182
261515,mesh:D013237
261515,mesh:D015067
261515,mesh:D063994
261515,mesh:D015094
261515,mesh:D010831
261515,mesh:D005969
261515,mesh:D003605
261515,mesh:D042962
261515,mesh:D002915
276300,mesh:D000328
276300,mesh:D005091
276300,mesh:D012871
276300,mesh:D008969
276300,mesh:D005192
276300,mesh:D006579
276300,mesh:D006801
276300,mesh:D020022
276300,mesh:D010641
276300,mesh:D001483
276300,mesh:D005347
276300,mesh:D017931
276300,mesh:D018895
276300,mesh:D005819
276300,mesh:D016001
276300,mesh:D017668
276300,mesh:D012307
276300,mesh:D000293
276300,mesh:D007150
276300,mesh:D010375
276300,mesh:D012811
276300,mesh:D035781
276300,mesh:D017422
276300,mesh:D001921
276300,mesh:D000818
276300,mesh:D008875
276300,mesh:D000368
276300,mesh:D005799
276300,mesh:D051379
276300,mesh:D019943
276300,mesh:D004252
276300,mesh:D008040
276300,mesh:D009154
276300,mesh:D002675
276300,mesh:D002648
276300,mesh:D055815
276300,mesh:D005808
276300,mesh:D009378
276300,mesh:D020641
276300,mesh:D011127
276300,mesh:D000483
276300,mesh:D004247
276300,mesh:D009687
276300,mesh:D006580
276300,mesh:D014407
276300,mesh:D000369
276300,mesh:D008607
276300,mesh:D012689
276300,mesh:D012334
276300,mesh:D000015
276300,mesh:D002352
276300,mesh:D020868
276300,mesh:D010859
276300,mesh:D011247
276300,mesh:D018095
276300,mesh:D006720
276300,mesh:D016158
276300,mesh:D008223
276300,mesh:D009369
276300,mesh:D001344
276300,mesh:D003062
276300,mesh:D012694
276300,mesh:D011392
276300,mesh:D020133
276300,mesh:D003110
276300,mesh:D013577
276300,mesh:D009456
276300,mesh:D012867
276300,mesh:D011446
276300,mesh:D009386
276300,mesh:D003337
276300,mesh:D010802
276300,mesh:D005826
276300,mesh:D002851
276300,mesh:D002280
276300,mesh:D004268
276300,mesh:D009363
276300,mesh:D006965
276300,mesh:D012042
276300,mesh:D003108
276300,mesh:D048868
276300,mesh:D000251
276300,mesh:D061085
276300,mesh:D017491
276300,mesh:D008113
276300,mesh:D011544
276300,mesh:D045744
276300,mesh:D012306
276300,mesh:D003560
276300,mesh:D000230
276300,mesh:D011518
276300,mesh:D003123
276300,mesh:D009396
276300,mesh:D003285
276300,mesh:D054198
276300,mesh:D011125
276300,mesh:D012004
276300,mesh:D005785
276300,mesh:D045643
276300,mesh:D016254
276300,mesh:D004260
276300,mesh:D019080
276300,mesh:D020137
276300,mesh:D004273
276300,mesh:D051718
276300,mesh:D019337
276300,mesh:D009380
276300,mesh:D000236
276300,mesh:D005853
276300,mesh:D005910
276300,mesh:D054081
276300,mesh:D016514
276300,mesh:D003106
276300,mesh:D008840
276300,mesh:D007951
276300,mesh:D010911
276300,mesh:D008228
276300,mesh:D003114
276300,mesh:D003111
276300,mesh:D016543
276300,mesh:D001932
276300,mesh:D003880
276300,mesh:D018241
276300,mesh:D005904
276300,mesh:D064448
276300,mesh:D013274
276300,mesh:D049914
276300,mesh:D015179
276300,mesh:D011836
276300,mesh:D001254
276300,mesh:D008527
276300,mesh:D002528
276300,mesh:D007417
276300,mesh:D005909
276300,mesh:D011878
276300,mesh:D012208
276300,mesh:D014155
276300,mesh:D053843
276300,mesh:D019394
276300,mesh:D009837
276300,mesh:D053842
276300,mesh:D003397
276300,mesh:D015173
276300,mesh:D010307
276300,mesh:D007953
276300,mesh:D005736
276300,mesh:D045325
276300,mesh:D017599
276300,mesh:D018292
188030,mesh:D000328
188030,mesh:D006801
188030,mesh:D020022
188030,mesh:D005838
188030,mesh:D000293
188030,mesh:D010375
188030,mesh:D000818
188030,mesh:D008875
188030,mesh:D000368
188030,mesh:D051379
188030,mesh:D015995
188030,mesh:D005500
188030,mesh:D001323
188030,mesh:D006239
188030,mesh:D002648
188030,mesh:D013921
188030,mesh:D004200
188030,mesh:D014430
188030,mesh:D020641
188030,mesh:D015331
188030,mesh:D001327
188030,mesh:D000305
188030,mesh:D002478
188030,mesh:D002908
188030,mesh:D003937
188030,mesh:D006680
188030,mesh:D011247
188030,mesh:D007166
188030,mesh:D017452
188030,mesh:D011401
188030,mesh:D012189
188030,mesh:D011446
188030,mesh:D014508
188030,mesh:D005455
188030,mesh:D009000
188030,mesh:D006023
188030,mesh:D010976
188030,mesh:D013156
188030,mesh:D001792
188030,mesh:D005810
188030,mesh:D008565
188030,mesh:D004277
188030,mesh:D015703
188030,mesh:D007564
188030,mesh:D005719
188030,mesh:D007694
188030,mesh:D007700
188030,mesh:D000900
188030,mesh:D000906
188030,mesh:D013154
188030,mesh:D006684
188030,mesh:D007074
188030,mesh:D000918
188030,mesh:D007111
188030,mesh:D007075
188030,mesh:D008285
188030,mesh:D012074
188030,mesh:D010980
188030,mesh:D016481
188030,mesh:D017677
188030,mesh:D000936
188030,mesh:D008213
188030,mesh:D019317
188030,mesh:D006262
188030,mesh:D016756
188030,mesh:D008180
188030,mesh:D005938
188030,mesh:D011239
188030,mesh:D003613
188030,mesh:D011250
188030,mesh:D016553
188030,mesh:D011696
188030,mesh:D016480
188030,mesh:D049711
188030,mesh:D001944
188030,mesh:D006716
148000,mesh:D016022
148000,mesh:D000328
148000,mesh:D007558
148000,mesh:D016133
148000,mesh:D008969
148000,mesh:D007223
148000,mesh:D000595
148000,mesh:D006579
148000,mesh:D006801
148000,mesh:D020022
148000,mesh:D001483
148000,mesh:D020869
148000,mesh:D005838
148000,mesh:D012307
148000,mesh:D000293
148000,mesh:D011110
148000,mesh:D011487
148000,mesh:D015139
148000,mesh:D003001
148000,mesh:D017422
148000,mesh:D008958
148000,mesh:D000818
148000,mesh:D008875
148000,mesh:D000368
148000,mesh:D051379
148000,mesh:D015995
148000,mesh:D015398
148000,mesh:D009154
148000,mesh:D002675
148000,mesh:D002648
148000,mesh:D013601
148000,mesh:D000367
148000,mesh:D008562
148000,mesh:D018716
148000,mesh:D017434
148000,mesh:D007557
148000,mesh:D009378
148000,mesh:D000483
148000,mesh:D014407
148000,mesh:D000369
148000,mesh:D008822
148000,mesh:D012737
148000,mesh:D001665
148000,mesh:D007231
148000,mesh:D004279
148000,mesh:D002478
148000,mesh:D017433
148000,mesh:D015994
148000,mesh:D017346
148000,mesh:D000740
148000,mesh:D015870
148000,mesh:D006720
148000,mesh:D012044
148000,mesh:D011944
148000,mesh:D002460
148000,mesh:D020133
148000,mesh:D011401
148000,mesh:D012867
148000,mesh:D012189
148000,mesh:D008168
148000,mesh:D017386
148000,mesh:D004854
148000,mesh:D016366
148000,mesh:D019175
148000,mesh:D019084
148000,mesh:D007585
148000,mesh:D012042
148000,mesh:D009693
148000,mesh:D018360
148000,mesh:D015703
148000,mesh:D014777
148000,mesh:D014481
148000,mesh:D006860
148000,mesh:D015999
148000,mesh:D001482
148000,mesh:D012306
148000,mesh:D006367
148000,mesh:D012878
148000,mesh:D003586
148000,mesh:D007153
148000,mesh:D015536
148000,mesh:D008231
148000,mesh:D016213
148000,mesh:D007239
148000,mesh:D007055
148000,mesh:D007111
148000,mesh:D020836
148000,mesh:D010455
148000,mesh:D012463
148000,mesh:D014409
148000,mesh:D002999
148000,mesh:D003460
148000,mesh:D004273
148000,mesh:D012795
148000,mesh:D014764
148000,mesh:D008024
148000,mesh:D019966
