?diseaseid	?hpoid
"601678"	"0003394"
"601678"	"0001622"
"601678"	"0002013"
"601678"	"0001945"
"601678"	"0001561"
"601678"	"0003324"
"601678"	"0000934"
"601678"	"0001518"
"601678"	"0000103"
"601678"	"0003072"
"601678"	"0002900"
"601678"	"0001944"
"601678"	"0002150"
"601678"	"0000843"
"601678"	"0001281"
"601678"	"0002917"
"601678"	"0000127"
"601678"	"0000841"
"601678"	"0000848"
"601678"	"0003113"
"601678"	"0003566"
"601678"	"0000111"
"601678"	"0000128"
"601678"	"0001563"
"601678"	"0001960"
"601678"	"0002632"
"601678"	"0002914"
"601678"	"0003081"
"601678"	"0003158"
"601678"	"0003527"
"601680"	"0000343"
"601680"	"0000431"
"601680"	"0000494"
"601680"	"0001762"
"601680"	"0000006"
"601680"	"0000347"
"601680"	"0000303"
"601680"	"0004322"
"601680"	"0000218"
"601680"	"0002650"
"601680"	"0000160"
"601680"	"0000465"
"601680"	"0001193"
"601680"	"0001838"
"601680"	"0001848"
"601680"	"0002804"
"601680"	"0000325"
"601680"	"0005684"
"601680"	"0006109"
"601680"	"0001840"
"601680"	"0100490"
"601680"	"0000598"
"601680"	"0003049"
"601680"	"0005272"
"601682"	"0000006"
"601682"	"0007906"
"601696"	"0000707"
"601696"	"0100710"
"601700"	"0000951"
"601700"	"0000006"
"601700"	"0003674"
"601701"	"0000175"
"601701"	"0000202"
"601701"	"0000204"
"601701"	"0000007"
"601701"	"0000252"
"601701"	"0000248"
"601701"	"0004322"
"601701"	"0000962"
"601701"	"0000581"
"601701"	"0002751"
"601701"	"0003202"
"601701"	"0000677"
"601701"	"0000958"
"601701"	"0000968"
"601701"	"0002164"
"601701"	"0000682"
"601701"	"0000966"
"601701"	"0001999"
"601701"	"0002804"
"601701"	"0009473"
"601701"	"0012385"
"601701"	"0000987"
"601701"	"0002223"
"601701"	"0100018"
"601701"	"0007477"
"601701"	"0002552"
"601701"	"0000819"
"601701"	"0045025"
"601701"	"0001128"
"601701"	"0000621"
"601705"	"0000007"
"601705"	"0001596"
"601705"	"0001807"
"601705"	"0001803"
"601705"	"0008404"
"601705"	"0008165"
"601705"	"0005352"
"601706"	"0000007"
"601706"	"0000639"
"601706"	"0000482"
"601706"	"0000567"
"601706"	"0000612"
"601706"	"0002211"
"601706"	"0007587"
"601706"	"0007509"
"601706"	"0008625"
"601707"	"0001159"
"601707"	"0000951"
"601707"	"0000568"
"601707"	"0001263"
"601707"	"0002119"
"601707"	"0002126"
"601707"	"0001177"
"601707"	"0001363"
"601707"	"0011304"
"601707"	"0001274"
"601707"	"0007099"
"601707"	"0010554"
"601707"	"0000324"
"601707"	"0000581"
"601707"	"0001007"
"601707"	"0002566"
"601707"	"0001442"
"601707"	"0012450"
"601707"	"0002025"
"601707"	"0000589"
"601707"	"0010621"
"601707"	"0007206"
"601707"	"0009942"
"601708"	"0000006"
"601708"	"0011989"
"601708"	"0012216"
"601709"	"0000006"
"601709"	"0001873"
"601709"	"0000978"
"601709"	"0000421"
"601709"	"0005261"
"601709"	"0000132"
"601709"	"0008148"
"601718"	"0000007"
"601718"	"0007663"
"601718"	"0000512"
"601718"	"0001133"
"601718"	"0000662"
"601718"	"0000510"
"601718"	"0007722"
"601718"	"0000543"
"601718"	"0007737"
"601718"	"0007843"
"601759"	"0001177"
"601759"	"0000819"
"601759"	"0001841"
"601764"	"0000006"
"601764"	"0001425"
"601764"	"0002384"
"601764"	"0002104"
"601764"	"0007334"
"601764"	"0000961"
"601764"	"0002372"
"601764"	"0040168"
"601776"	"0000028"
"601776"	"0000175"
"601776"	"0000316"
"601776"	"0000343"
"601776"	"0000486"
"601776"	"0000494"
"601776"	"0000974"
"601776"	"0001388"
"601776"	"0000007"
"601776"	"0000126"
"601776"	"0000767"
"601776"	"0001762"
"601776"	"0001249"
"601776"	"0001263"
"601776"	"0001290"
"601776"	"0001631"
"601776"	"0002119"
"601776"	"0000248"
"601776"	"0001166"
"601776"	"0001270"
"601776"	"0002761"
"601776"	"0000365"
"601776"	"0000239"
"601776"	"0000270"
"601776"	"0000337"
"601776"	"0000324"
"601776"	"0004425"
"601776"	"0000218"
"601776"	"0002650"
"601776"	"0000153"
"601776"	"0000160"
"601776"	"0000506"
"601776"	"0001537"
"601776"	"0002566"
"601776"	"0000219"
"601776"	"0002019"
"601776"	"0000100"
"601776"	"0000545"
"601776"	"0000501"
"601776"	"0000482"
"601776"	"0000541"
"601776"	"0001999"
"601776"	"0001181"
"601776"	"0002804"
"601776"	"0000411"
"601776"	"0005684"
"601776"	"0000978"
"601776"	"0000358"
"601776"	"0031364"
"601776"	"0000593"
"601776"	"0002036"
"601776"	"0000308"
"601776"	"0001540"
"601776"	"0000592"
"601776"	"0001030"
"601776"	"0001373"
"601776"	"0002107"
"601776"	"0001581"
"601776"	"0100699"
"601776"	"0002246"
"601776"	"0031005"
"601777"	"0000007"
"601777"	"0000006"
"601777"	"0000639"
"601777"	"0000613"
"601777"	"0007663"
"601777"	"0011463"
"601777"	"0000548"
"601777"	"0007994"
"601777"	"0003831"
"601777"	"0007401"
"601777"	"0007675"
"601777"	"0012047"
"601780"	"0000007"
"601780"	"0001250"
"601780"	"0000529"
"601780"	"0002074"
"601780"	"0003205"
"601780"	"0003208"
"601780"	"0000546"
"601780"	"0001311"
"601780"	"0002333"
"601794"	"0000028"
"601794"	"0000006"
"601794"	"0000568"
"601794"	"0000238"
"601794"	"0100702"
"601794"	"0000135"
"601794"	"0001513"
"601794"	"0000518"
"601794"	"0000480"
"601794"	"0000510"
"601794"	"0006889"
"601794"	"0000771"
"601803"	"0000028"
"601803"	"0000175"
"601803"	"0000316"
"601803"	"0000343"
"601803"	"0000431"
"601803"	"0000463"
"601803"	"0000486"
"601803"	"0000508"
"601803"	"0000954"
"601803"	"0001371"
"601803"	"0002023"
"601803"	"0001374"
"601803"	"0001643"
"601803"	"0001250"
"601803"	"0001252"
"601803"	"0001290"
"601803"	"0001629"
"601803"	"0001631"
"601803"	"0001650"
"601803"	"0002558"
"601803"	"0000347"
"601803"	"0002007"
"601803"	"0005280"
"601803"	"0000365"
"601803"	"0000470"
"601803"	"0000193"
"601803"	"0000684"
"601803"	"0001162"
"601803"	"0004209"
"601803"	"0003196"
"601803"	"0000286"
"601803"	"0001169"
"601803"	"0009803"
"601803"	"0000047"
"601803"	"0000280"
"601803"	"0000023"
"601803"	"0000107"
"601803"	"0000293"
"601803"	"0001537"
"601803"	"0002566"
"601803"	"0002751"
"601803"	"0001442"
"601803"	"0000219"
"601803"	"0001513"
"601803"	"0000518"
"601803"	"0001831"
"601803"	"0000545"
"601803"	"0000966"
"601803"	"0000465"
"601803"	"0001680"
"601803"	"0000158"
"601803"	"0005484"
"601803"	"0000970"
"601803"	"0000653"
"601803"	"0000110"
"601803"	"0000400"
"601803"	"0002025"
"601803"	"0000520"
"601803"	"0003826"
"601803"	"0000402"
"601803"	"0000256"
"601803"	"0003027"
"601803"	"0001769"
"601803"	"0000582"
"601803"	"0011220"
"601803"	"0001276"
"601803"	"0001639"
"601803"	"0001545"
"601803"	"0000232"
"601803"	"0000059"
"601803"	"0002187"
"601803"	"0000776"
"601803"	"0000535"
"601803"	"0001539"
"601803"	"0000151"
"601803"	"0011968"
"601803"	"0002089"
"601803"	"0001830"
"601803"	"0002883"
"601803"	"0007572"
"601803"	"0004768"
"601803"	"0005026"
"601803"	"0007535"
"601803"	"0012673"
"601803"	"0030276"
"601808"	"0000028"
"601808"	"0000175"
"601808"	"0000204"
"601808"	"0000316"
"601808"	"0000486"
"601808"	"0000494"
"601808"	"0001388"
"601808"	"0001763"
"601808"	"0001643"
"601808"	"0001762"
"601808"	"0000006"
"601808"	"0000252"
"601808"	"0001249"
"601808"	"0001250"
"601808"	"0001252"
"601808"	"0001290"
"601808"	"0001629"
"601808"	"0001631"
"601808"	"0001650"
"601808"	"0001770"
"601808"	"0002119"
"601808"	"0003812"
"601808"	"0000272"
"601808"	"0000405"
"601808"	"0001270"
"601808"	"0005280"
"601808"	"0011800"
"601808"	"0000303"
"601808"	"0000470"
"601808"	"0000193"
"601808"	"0000452"
"601808"	"0000294"
"601808"	"0004322"
"601808"	"0000286"
"601808"	"0000648"
"601808"	"0002650"
"601808"	"0000047"
"601808"	"0000581"
"601808"	"0000023"
"601808"	"0001537"
"601808"	"0002099"
"601808"	"0000219"
"601808"	"0000639"
"601808"	"0003745"
"601808"	"0000407"
"601808"	"0001337"
"601808"	"0001635"
"601808"	"0002136"
"601808"	"0000054"
"601808"	"0000413"
"601808"	"0002205"
"601808"	"0000322"
"601808"	"0000448"
"601808"	"0000400"
"601808"	"0001838"
"601808"	"0001761"
"601808"	"0000402"
"601808"	"0012745"
"601808"	"0009623"
"601808"	"0001845"
"601808"	"0001047"
"601808"	"0002370"
"601808"	"0002072"
"601808"	"0002714"
"601808"	"0000510"
"601808"	"0001321"
"601808"	"0000824"
"601808"	"0010806"
"601808"	"0004970"
"601808"	"0002500"
"601808"	"0001531"
"601808"	"0002188"
"601808"	"0004433"
"601808"	"0005134"
"601808"	"0005164"
"601808"	"0005176"
"601809"	"0000327"
"601809"	"0000347"
"601809"	"0002804"
"601809"	"0002089"
"601809"	"0001040"
"601809"	"0010306"
"601811"	"0000252"
"601811"	"0005280"
"601811"	"0000369"
"601811"	"0000377"
"601811"	"0001507"
"601811"	"0000311"
"601811"	"0000939"
"601811"	"0002664"
"601811"	"0000518"
"601811"	"0001595"
"601811"	"0002669"
"601811"	"0001871"
"601811"	"0000819"
"601812"	"0000327"
"601812"	"0001156"
"601812"	"0000951"
"601812"	"0000006"
"601812"	"0000347"
"601812"	"0011800"
"601812"	"0000270"
"601812"	"0000684"
"601812"	"0001507"
"601812"	"0000460"
"601812"	"0002650"
"601812"	"0000962"
"601812"	"0002750"
"601812"	"0009771"
"601812"	"0000938"
"601812"	"0002645"
"601812"	"0000407"
"601812"	"0000540"
"601812"	"0000426"
"601812"	"0000520"
"601812"	"0008070"
"601812"	"0010539"
"601812"	"0000233"
"601812"	"0002925"
"601812"	"0003100"
"601812"	"0100578"
"601813"	"0000007"
"601813"	"0000006"
"601813"	"0000938"
"601813"	"0003593"
"601813"	"0007663"
"601813"	"0000618"
"601813"	"0000523"
"601813"	"0001147"
"601813"	"0001489"
"601813"	"0001493"
"601813"	"0007685"
"601813"	"0007902"
"601813"	"0030490"
"601813"	"0007811"
"601813"	"0007917"
"601815"	"0000007"
"601815"	"0001249"
"601815"	"0001250"
"601815"	"0000639"
"601815"	"0001510"
"601815"	"0001873"
"601815"	"0001181"
"601815"	"0000519"
"601815"	"0008734"
"601815"	"0002521"
"601815"	"0001889"
"601815"	"0007266"
"601815"	"0002510"
"601815"	"0011451"
"601816"	"0002904"
"601820"	"0000007"
"601820"	"0001520"
"601820"	"0001425"
"601820"	"0001943"
"601820"	"0000825"
"601820"	"0004510"
"601829"	"0000204"
"601829"	"0000006"
"601829"	"0000272"
"601829"	"0010554"
"601829"	"0004322"
"601829"	"0002650"
"601829"	"0003468"
"601829"	"0004614"
"601829"	"0000677"
"601829"	"0010044"
"601829"	"0001057"
"601829"	"0011220"
"601829"	"0003777"
"601829"	"0045075"
"601829"	"0003311"
"601829"	"0100333"
"601846"	"0000006"
"601846"	"0003828"
"601846"	"0003581"
"601846"	"0001761"
"601846"	"0002015"
"601846"	"0003236"
"601846"	"0002460"
"601846"	"0009027"
"601846"	"0003560"
"601846"	"0001618"
"601846"	"0003805"
"601846"	"0003691"
"601846"	"0003547"
"601846"	"0003555"
"601846"	"0003687"
"601846"	"0003722"
"601847"	"0001394"
"601847"	"0002240"
"601847"	"0000007"
"601847"	"0004322"
"601847"	"0001508"
"601847"	"0001744"
"601847"	"0002014"
"601847"	"0003593"
"601847"	"0000989"
"601847"	"0003155"
"601847"	"0001402"
"601847"	"0001406"
"601847"	"0001046"
"601847"	"0002630"
"601847"	"0003819"
"601847"	"0002908"
"601853"	"0000316"
"601853"	"0000463"
"601853"	"0000486"
"601853"	"0001250"
"601853"	"0001290"
"601853"	"0001596"
"601853"	"0000248"
"601853"	"0000272"
"601853"	"0011800"
"601853"	"0001251"
"601853"	"0000369"
"601853"	"0001363"
"601853"	"0002678"
"601853"	"0004322"
"601853"	"0000218"
"601853"	"0003196"
"601853"	"0002645"
"601853"	"0000319"
"601853"	"0000752"
"601853"	"0000716"
"601853"	"0003745"
"601853"	"0100543"
"601853"	"0001347"
"601853"	"0007759"
"601853"	"0000260"
"601853"	"0000358"
"601853"	"0002335"
"601853"	"0001276"
"601853"	"0100716"
"601853"	"0000262"
"601853"	"0007302"
"601853"	"0000824"
"601853"	"0000233"
"601853"	"0001320"
"601853"	"0006899"
"601853"	"0031912"
"601853"	"0031913"
"601859"	"0002240"
"601859"	"0000006"
"601859"	"0001744"
"601859"	"0001880"
"601859"	"0001890"
"601859"	"0001973"
"601859"	"0001891"
"601859"	"0002633"
"601859"	"0001025"
"601859"	"0003237"
"601859"	"0003261"
"601859"	"0003493"
"601859"	"0003613"
"601859"	"0003454"
"601859"	"0002923"
"601859"	"0003496"
"601859"	"0002972"
"601859"	"0002729"
"601859"	"0004844"
"601859"	"0001904"
"601859"	"0002730"
"601859"	"0002731"
"601859"	"0002851"
"601859"	"0002853"
"601859"	"0003262"
"601859"	"0003453"
"601868"	"0000006"
"601868"	"0000407"
"601869"	"0000007"
"601869"	"0000365"
"601869"	"0011463"
"601884"	"0000006"
"601884"	"0000925"
"601884"	"0004563"
"601885"	"0000006"
"601885"	"0010920"
"601887"	"0000006"
"601887"	"0001945"
"601887"	"0001649"
"601887"	"0012416"
"601894"	"0000006"
"601894"	"0000822"
"601894"	"0000093"
"601894"	"0000100"
"601894"	"0003774"
"601894"	"0003677"
"601894"	"0005584"
"601894"	"0002907"
"601894"	"0100820"
"601894"	"0004916"
"601927"	"0001004"
"601927"	"0000007"
"601927"	"0001562"
"601927"	"0001643"
"601927"	"0001629"
"601927"	"0001631"
"601927"	"0005280"
"601927"	"0000348"
"601927"	"0002623"
"601927"	"0000286"
"601927"	"0000455"
"601927"	"0000311"
"601927"	"0000506"
"601927"	"0001597"
"601927"	"0000219"
"601927"	"0000750"
"601927"	"0000582"
"601927"	"0011220"
"601927"	"0004749"
"601927"	"0001539"
"601927"	"0000034"
"601927"	"0010775"
"601927"	"0005099"
"601941"	"0000819"
"601942"	"0000819"
"601952"	"0000007"
"601952"	"0009775"
"601952"	"0001795"
"601952"	"0008404"
"601952"	"0008064"
"601952"	"0007465"
"601952"	"0007479"
"601952"	"0001036"
"601952"	"0007490"
"601954"	"0000007"
"601954"	"0003236"
"601954"	"0009027"
"601954"	"0003560"
"601954"	"0002355"
"601954"	"0003557"
"601954"	"0008981"
"601954"	"0003805"
"601954"	"0002522"
"601954"	"0009053"
"601954"	"0008994"
"601954"	"0009046"
"601954"	"0003551"
"601954"	"0009025"
"601954"	"0008944"
"601954"	"0008948"
"601954"	"0008997"
"601957"	"0000954"
"601957"	"0001156"
"601957"	"0000006"
"601957"	"0000303"
"601957"	"0000689"
"601957"	"0001010"
"601957"	"0002164"
"601957"	"0008404"
"601957"	"0009882"
"601957"	"0010034"
"601957"	"0001857"
"601957"	"0012471"
"601957"	"0010105"
"601957"	"0000695"
"601957"	"0010719"
"601957"	"0006189"
"601976"	"0000028"
"601976"	"0000494"
"601976"	"0000007"
"601976"	"0000767"
"601976"	"0001762"
"601976"	"0000248"
"601976"	"0000272"
"601976"	"0002007"
"601976"	"0005280"
"601976"	"0000369"
"601976"	"0012368"
"601976"	"0004322"
"601976"	"0000286"
"601976"	"0002750"
"601976"	"0000023"
"601976"	"0002645"
"601976"	"0002857"
"601976"	"0000407"
"601976"	"0000774"
"601976"	"0000430"
"601976"	"0000411"
"601976"	"0010109"
"601976"	"0009702"
"601976"	"0000358"
"601976"	"0011220"
"601977"	"0000006"
"601977"	"0001428"
"601977"	"0001894"
"601979"	"0002240"
"601979"	"0000939"
"601979"	"0002014"
"601979"	"0000988"
"601979"	"0002721"
"601979"	"0002633"
"601979"	"0011424"
"601992"	"0000007"
"601992"	"0001251"
"601992"	"0002650"
"601992"	"0003621"
"601992"	"0000639"
"601992"	"0001260"
"601992"	"0001635"
"601992"	"0001761"
"601992"	"0003487"
"601992"	"0002495"
"601992"	"0001765"
"601992"	"0001315"
"601992"	"0002311"
"601992"	"0003115"
"601992"	"0005157"
"601992"	"0002062"
"601992"	"0003116"
"601992"	"0003209"
"601992"	"0003232"
"601992"	"0001691"
"601992"	"0001953"
"601992"	"0003133"
"601992"	"0011397"
"601992"	"0011441"
"601992"	"0003134"
"602014"	"0000007"
"602014"	"0001250"
"602014"	"0003593"
"602014"	"0003394"
"602014"	"0002901"
"602014"	"0001281"
"602014"	"0002917"
"602025"	"0001513"
"602032"	"0000007"
"602032"	"0000006"
"602032"	"0001596"
"602032"	"0002299"
"602032"	"0001806"
"602032"	"0000561"
"602032"	"0002231"
"602032"	"0008404"
"602032"	"0002223"
"602032"	"0003777"
"602032"	"0004524"
"602032"	"0007436"
"602032"	"0008394"
"602066"	"0000006"
"602066"	"0000739"
"602066"	"0007359"
"602066"	"0002268"
"602066"	"0007098"
"602066"	"0002197"
"602066"	"0002372"
"602066"	"0040168"
"602068"	"0000007"
"602068"	"0001425"
"602068"	"0003831"
"602068"	"0007408"
"602071"	"0000006"
"602071"	"0009836"
"602071"	"0010186"
"602078"	"0000007"
"602078"	"0000505"
"602078"	"0000577"
"602078"	"0001488"
"602078"	"0001491"
"602078"	"0007936"
"602078"	"0000646"
"602078"	"0025586"
"602078"	"0025584"
"602079"	"0000007"
"602079"	"0000822"
"602079"	"0001744"
"602079"	"0000716"
"602079"	"0001875"
"602079"	"0001649"
"602079"	"0001903"
"602079"	"0006532"
"602079"	"0003614"
"602080"	"0000006"
"602080"	"0002512"
"602080"	"0002644"
"602080"	"0003828"
"602080"	"0001425"
"602080"	"0002953"
"602080"	"0006480"
"602080"	"0003676"
"602080"	"0002423"
"602080"	"0002273"
"602080"	"0002385"
"602080"	"0003155"
"602080"	"0003084"
"602080"	"0002653"
"602080"	"0006824"
"602080"	"0002659"
"602080"	"0008513"
"602080"	"0002797"
"602080"	"0003080"
"602081"	"0000006"
"602081"	"0000750"
"602081"	"0000271"
"602081"	"0002134"
"602081"	"0002546"
"602081"	"0007301"
"602082"	"0000006"
"602082"	"0000613"
"602082"	"0001131"
"602082"	"0000559"
"602082"	"0007755"
"602083"	"0000007"
"602083"	"0001270"
"602083"	"0008527"
"602083"	"0000510"
"602085"	"0000006"
"602085"	"0001162"
"602086"	"0000006"
"602086"	"0001425"
"602086"	"0004308"
"602086"	"0011663"
"602086"	"0003140"
"602086"	"0003338"
"602087"	"0000006"
"602087"	"0001425"
"602087"	"0001699"
"602087"	"0004308"
"602087"	"0011663"
"602087"	"0003140"
"602087"	"0003338"
"602088"	"0000007"
"602088"	"0001562"
"602088"	"0000822"
"602088"	"0003774"
"602088"	"0003259"
"602088"	"0000105"
"602088"	"0002878"
"602088"	"0002153"
"602088"	"0002089"
"602088"	"0002093"
"602088"	"0010444"
"602088"	"0001696"
"602088"	"0004734"
"602088"	"0000090"
"602088"	"0005564"
"602088"	"0004719"
"602088"	"0004743"
"602088"	"0005976"
"602089"	"0000006"
"602089"	"0005306"
"602092"	"0000007"
"602092"	"0000407"
"602093"	"0000006"
"602093"	"0000613"
"602093"	"0007663"
"602093"	"0000529"
"602093"	"0000548"
"602093"	"0007401"
"602096"	"0000006"
"602096"	"0002511"
"602096"	"0003584"
"602097"	"0000007"
"602097"	"0008527"
"602097"	"0001284"
"602097"	"0000510"
"602097"	"0008568"
"602099"	"0000007"
"602099"	"0003621"
"602099"	"0001257"
"602099"	"0001260"
"602099"	"0001347"
"602099"	"0002380"
"602099"	"0007354"
"602099"	"0002366"
"602099"	"0003677"
"602099"	"0003487"
"602099"	"0003693"
"602099"	"0002460"
"602099"	"0002747"
"602099"	"0002483"
"602107"	"0000006"
"602107"	"0003828"
"602107"	"0003401"
"602107"	"0001324"
"602107"	"0001945"
"602107"	"0001284"
"602111"	"0000006"
"602111"	"0001377"
"602111"	"0002970"
"602111"	"0003015"
"602111"	"0008905"
"602111"	"0002750"
"602111"	"0000926"
"602111"	"0002982"
"602111"	"0002986"
"602111"	"0003031"
"602111"	"0002980"
"602111"	"0002758"
"602111"	"0002812"
"602111"	"0002515"
"602111"	"0010585"
"602111"	"0003071"
"602111"	"0003021"
"602111"	"0008476"
"602111"	"0002869"
"602111"	"0002651"
"602111"	"0004566"
"602111"	"0006603"
"602114"	"0000007"
"602114"	"0000112"
"602114"	"0002910"
"602114"	"0012622"
"602114"	"0002611"
"602114"	"0001969"
"602124"	"0000006"
"602124"	"0002312"
"602124"	"0001304"
"602124"	"0000473"
"602124"	"0003712"
"602124"	"0000643"
"602124"	"0002356"
"602124"	"0001618"
"602124"	"0002378"
"602124"	"0012048"
"602134"	"0000006"
"602134"	"0012378"
"602134"	"0007351"
"602134"	"0030186"
"602152"	"0000508"
"602152"	"0000405"
"602152"	"0002652"
"602152"	"0000083"
"602152"	"0000490"
"602152"	"0000510"
"602152"	"0000824"
"602152"	"0000090"
"602152"	"0008245"
"602196"	"0000175"
"602196"	"0000767"
"602196"	"0000006"
"602196"	"0001252"
"602196"	"0001290"
"602196"	"0000347"
"602196"	"0000465"
"602196"	"0000201"
"602196"	"0001382"
"602196"	"0000772"
"602196"	"0001965"
"602196"	"0006631"
"602197"	"0001317"
"602199"	"0000007"
"602199"	"0002013"
"602199"	"0003811"
"602199"	"0001410"
"602199"	"0001942"
"602199"	"0003201"
"602199"	"0001944"
"602199"	"0002913"
"602200"	"0000007"
"602200"	"0002119"
"602200"	"0000238"
"602200"	"0009777"
"602200"	"0002617"
"602200"	"0003974"
"602200"	"0000104"
"602200"	"0000085"
"602200"	"0000086"
"602200"	"0000073"
"602200"	"0009821"
"602200"	"0006956"
"602200"	"0003956"
"602247"	"0003124"
"602247"	"0000991"
"602248"	"0000006"
"602248"	"0200034"
"602248"	"0001297"
"602248"	"0002239"
"602248"	"0002202"
"602248"	"0000502"
"602248"	"0002563"
"602248"	"0005244"
"602249"	"0001562"
"602249"	"0000006"
"602249"	"0000252"
"602249"	"0001636"
"602249"	"0001166"
"602249"	"0000405"
"602249"	"0002007"
"602249"	"0010554"
"602249"	"0004209"
"602249"	"0000581"
"602249"	"0001256"
"602249"	"0000160"
"602249"	"0000322"
"602249"	"0000448"
"602249"	"0000411"
"602249"	"0000582"
"602249"	"0008070"
"602249"	"0000233"
"602249"	"0003758"
"602249"	"0005328"
"602249"	"0001015"
"602249"	"0100807"
"602249"	"0009183"
"602271"	"0000007"
"602271"	"0008905"
"602271"	"0100864"
"602271"	"0004322"
"602271"	"0000648"
"602271"	"0000907"
"602271"	"0000926"
"602271"	"0000639"
"602271"	"0003411"
"602271"	"0005257"
"602271"	"0002812"
"602271"	"0000510"
"602271"	"0006532"
"602271"	"0000546"
"602271"	"0003375"
"602271"	"0002657"
"602342"	"0000028"
"602342"	"0000316"
"602342"	"0000486"
"602342"	"0000006"
"602342"	"0000252"
"602342"	"0000568"
"602342"	"0001249"
"602342"	"0001250"
"602342"	"0001252"
"602342"	"0001263"
"602342"	"0000248"
"602342"	"0000272"
"602342"	"0011800"
"602342"	"0000365"
"602342"	"0000470"
"602342"	"0000348"
"602342"	"0004322"
"602342"	"0002308"
"602342"	"0003196"
"602342"	"0000455"
"602342"	"0001169"
"602342"	"0002650"
"602342"	"0004279"
"602342"	"0001773"
"602342"	"0000293"
"602342"	"0000445"
"602342"	"0000506"
"602342"	"0001508"
"602342"	"0000319"
"602342"	"0000750"
"602342"	"0006610"
"602342"	"0001831"
"602342"	"0009381"
"602342"	"0000490"
"602342"	"0000687"
"602342"	"0000482"
"602342"	"0000054"
"602342"	"0000283"
"602342"	"0001769"
"602342"	"0000358"
"602342"	"0100853"
"602342"	"0004325"
"602342"	"0001276"
"602342"	"0009890"
"602342"	"0000232"
"602342"	"0000233"
