?diseaseid	?meshid
"254770"	D002648
"254770"	D002675
"254770"	D005799
"254770"	D005808
"254770"	D006801
"254770"	D008875
"254770"	D010375
"254770"	D000818
"254770"	D002478
"254770"	D004198
"254770"	D005838
"254770"	D008040
"254770"	D008126
"254770"	D008957
"254770"	D010641
"254770"	D011110
"254770"	D011247
"254770"	D011401
"254770"	D012091
"254770"	D012307
"254770"	D015331
"254770"	D018740
"254770"	D018895
"254770"	D020022
"254770"	D051379
"254770"	D002874
"254770"	D005500
"254770"	D009154
"254770"	D009626
"254770"	D001921
"254770"	D001927
"254770"	D004252
"254770"	D004827
"254770"	D005192
"254770"	D011485
"254770"	D000595
"254770"	D004569
"254770"	D005819
"254770"	D006239
"254770"	D007564
"254770"	D008800
"254770"	D008969
"254770"	D011995
"254770"	D015995
"254770"	D016615
"254770"	D019943
"254770"	D020125
"254770"	D017668
"254770"	D018450
"254770"	D002503
"254770"	D000927
"254770"	D002896
"254770"	D017209
"254770"	D004829
"254770"	D012640
"254770"	D011725
"254770"	D011963
"254770"	D006683
"254770"	D008285
"254770"	D003198
"254770"	D015536
"254770"	D002135
"254770"	D012919
"254770"	D011788
"254770"	D005191
"254770"	D049268
"254770"	D050483
"254770"	D004831
"254770"	D059848
"254770"	D019965
"254770"	D010879
"254770"	D004832
"254770"	D044282
"254770"	D018118
"254770"	D017060
"254770"	D012017
"254770"	D006721
"254770"	D008508
"254770"	D020190
"254800"	D000293
"254800"	D000328
"254800"	D002648
"254800"	D005799
"254800"	D005808
"254800"	D006579
"254800"	D006801
"254800"	D008875
"254800"	D010375
"254800"	D014960
"254800"	D000367
"254800"	D000368
"254800"	D000483
"254800"	D000818
"254800"	D001483
"254800"	D004195
"254800"	D005387
"254800"	D005786
"254800"	D005838
"254800"	D008040
"254800"	D008126
"254800"	D008957
"254800"	D009679
"254800"	D010641
"254800"	D011110
"254800"	D011401
"254800"	D012091
"254800"	D012333
"254800"	D012867
"254800"	D013548
"254800"	D013997
"254800"	D014481
"254800"	D014644
"254800"	D015810
"254800"	D016133
"254800"	D017931
"254800"	D018895
"254800"	D051379
"254800"	D002874
"254800"	D003241
"254800"	D003937
"254800"	D005826
"254800"	D008854
"254800"	D008958
"254800"	D009154
"254800"	D009626
"254800"	D012689
"254800"	D016368
"254800"	D018345
"254800"	D001921
"254800"	D001927
"254800"	D002540
"254800"	D004252
"254800"	D004827
"254800"	D001706
"254800"	D012313
"254800"	D000595
"254800"	D000596
"254800"	D003001
"254800"	D004247
"254800"	D004569
"254800"	D005091
"254800"	D005796
"254800"	D005819
"254800"	D005820
"254800"	D006239
"254800"	D006822
"254800"	D008099
"254800"	D008810
"254800"	D008815
"254800"	D008969
"254800"	D009206
"254800"	D009693
"254800"	D011995
"254800"	D012016
"254800"	D014018
"254800"	D017354
"254800"	D046911
"254800"	D051381
"254800"	D001284
"254800"	D001933
"254800"	D005071
"254800"	D005073
"254800"	D005998
"254800"	D007438
"254800"	D008526
"254800"	D012150
"254800"	D013116
"254800"	D015139
"254800"	D015870
"254800"	D019943
"254800"	D020125
"254800"	D010775
"254800"	D012021
"254800"	D002531
"254800"	D004251
"254800"	D005904
"254800"	D008279
"254800"	D015183
"254800"	D017384
"254800"	D017668
"254800"	D018450
"254800"	D018807
"254800"	D002526
"254800"	D006651
"254800"	D007558
"254800"	D012326
"254800"	D020869
"254800"	D002895
"254800"	D003318
"254800"	D018703
"254800"	D020411
"254800"	D000927
"254800"	D002940
"254800"	D009207
"254800"	D018598
"254800"	D002417
"254800"	D018388
"254800"	D018657
"254800"	D003072
"254800"	D011487
"254800"	D013019
"254800"	D015345
"254800"	D017209
"254800"	D004829
"254800"	D004576
"254800"	D010525
"254800"	D013194
"254800"	D013545
"254800"	D003401
"254800"	D014202
"254800"	D001224
"254800"	D003433
"254800"	D005060
"254800"	D018009
"254800"	D020413
"254800"	D018912
"254800"	D004276
"254800"	D001053
"254800"	D002891
"254800"	D005911
"254800"	D007557
"254800"	D009457
"254800"	D009682
"254800"	D014981
"254800"	D001613
"254800"	D015853
"254800"	D015891
"254800"	D004562
"254800"	D013127
"254800"	D009044
"254800"	D011689
"254800"	D013003
"254800"	D014617
"254800"	D007178
"254800"	D001259
"254800"	D056426
"254800"	D012045
"254800"	D004341
"254800"	D015922
"254800"	D008808
"254800"	D009759
"254800"	D000975
"254800"	D006025
"254800"	D010889
"254800"	D011149
"254800"	D011522
"254800"	D002524
"254800"	D000111
"254800"	D004558
"254800"	D002418
"254800"	D000681
"254800"	D014743
"254800"	D004401
"254800"	D005978
"254800"	D005074
"254800"	D004831
"254800"	D005353
"254800"	D010672
"254800"	D004830
"254800"	D002527
"254800"	D020191
"254800"	D054562
"254800"	D002794
"254800"	D000352
"254800"	D017981
"254800"	D008280
"254800"	D001454
"254800"	D020192
"254800"	D020194
"254800"	D001785
"254800"	D008668
"254800"	D050781
"254800"	D053399
"254800"	D055313
"138800"	D000293
"138800"	D000328
"138800"	D002648
"138800"	D002675
"138800"	D005799
"138800"	D006801
"138800"	D008875
"138800"	D010375
"138800"	D000368
"138800"	D008040
"138800"	D008126
"138800"	D012307
"138800"	D014430
"138800"	D015331
"138800"	D020022
"138800"	D002874
"138800"	D004252
"138800"	D005819
"138800"	D006239
"138800"	D009693
"138800"	D006965
"138800"	D013961
"138800"	D014429
"138800"	D018095
"138800"	D020125
"138800"	D008565
"138800"	D009378
"138800"	D015152
"138800"	D055815
"138800"	D000236
"138800"	D002352
"138800"	D002170
"138800"	D002883
"138800"	D013954
"138800"	D002114
"138800"	D006042
"138800"	D013960
"138800"	D006111
"138800"	D010051
"138800"	D012260
"138800"	D013959
"138800"	D007457
"138800"	D035683
"138800"	D010053
"138800"	D013964
"138800"	D013945
"138800"	D011989
"138800"	D053487
"138800"	D006044
"138800"	D007453
"138800"	D018202
"138800"	D018232
"138800"	D018310
"138800"	D019042
"138800"	D027981
"138800"	D043244
"140300"	D000293
"140300"	D000328
"140300"	D005799
"140300"	D005808
"140300"	D006579
"140300"	D006801
"140300"	D008875
"140300"	D010375
"140300"	D014960
"140300"	D000368
"140300"	D000369
"140300"	D000483
"140300"	D000818
"140300"	D001483
"140300"	D002478
"140300"	D004195
"140300"	D004797
"140300"	D005190
"140300"	D005787
"140300"	D005838
"140300"	D007150
"140300"	D008040
"140300"	D008126
"140300"	D010641
"140300"	D011110
"140300"	D011247
"140300"	D011401
"140300"	D012306
"140300"	D012333
"140300"	D012737
"140300"	D014481
"140300"	D015994
"140300"	D016022
"140300"	D016133
"140300"	D016207
"140300"	D018895
"140300"	D020022
"140300"	D020641
"140300"	D051379
"140300"	D002874
"140300"	D005826
"140300"	D007223
"140300"	D007231
"140300"	D012042
"140300"	D001921
"140300"	D001927
"140300"	D005192
"140300"	D000262
"140300"	D000595
"140300"	D001402
"140300"	D002460
"140300"	D002681
"140300"	D004247
"140300"	D005333
"140300"	D005819
"140300"	D007564
"140300"	D008810
"140300"	D008969
"140300"	D011994
"140300"	D012016
"140300"	D014407
"140300"	D015971
"140300"	D000911
"140300"	D002878
"140300"	D007232
"140300"	D008822
"140300"	D008954
"140300"	D011248
"140300"	D012727
"140300"	D013961
"140300"	D014998
"140300"	D015995
"140300"	D012723
"140300"	D007124
"140300"	D008967
"140300"	D009006
"140300"	D017398
"140300"	D017404
"140300"	D041321
"140300"	D006651
"140300"	D007136
"140300"	D002895
"140300"	D002898
"140300"	D013223
"140300"	D013972
"140300"	D006680
"140300"	D002352
"140300"	D004268
"140300"	D011956
"140300"	D002170
"140300"	D002883
"140300"	D002896
"140300"	D007674
"140300"	D020033
"140300"	D000943
"140300"	D001327
"140300"	D002890
"140300"	D006650
"140300"	D007037
"140300"	D013601
"140300"	D013954
"140300"	D013966
"140300"	D015703
"140300"	D015894
"140300"	D017209
"140300"	D001323
"140300"	D004285
"140300"	D007455
"140300"	D013974
"140300"	D006111
"140300"	D010449
"140300"	D016678
"140300"	D008562
"140300"	D026901
"140300"	D002678
"140300"	D011507
"140300"	D006684
"140300"	D008285
"140300"	D014820
"140300"	D060908
"140300"	D000918
"140300"	D003198
"140300"	D007371
"140300"	D012729
"140300"	D013959
"140300"	D015551
"140300"	D019032
"140300"	D020543
"140300"	D003922
"140300"	D004283
"140300"	D007375
"140300"	D019014
"140300"	D053222
"140300"	D007178
"140300"	D001324
"140300"	D002965
"140300"	D013967
"140300"	D004813
"140300"	D002754
"140300"	D011500
"140300"	D016335
"140300"	D015180
"140300"	D010414
"140300"	D017027
"140300"	D010751
"140300"	D008713
"140300"	D016373
"140300"	D011297
"140300"	D010245
"140300"	D008431
"140300"	D013956
"140300"	D018796
"140300"	D054596
"140300"	D041322
"140300"	D006044
"140300"	D007453
"140300"	D008135
"140300"	D012595
"140300"	D012974
"140300"	D013971
"140300"	D017471
"140300"	D019384
"140300"	D054562
"275000"	D000293
"275000"	D000328
"275000"	D002648
"275000"	D002675
"275000"	D005799
"275000"	D006579
"275000"	D006801
"275000"	D008875
"275000"	D010375
"275000"	D014960
"275000"	D000256
"275000"	D000368
"275000"	D000483
"275000"	D000818
"275000"	D001483
"275000"	D004195
"275000"	D004200
"275000"	D005787
"275000"	D005822
"275000"	D005838
"275000"	D008040
"275000"	D008126
"275000"	D009679
"275000"	D010641
"275000"	D011110
"275000"	D011247
"275000"	D011446
"275000"	D012306
"275000"	D012737
"275000"	D012907
"275000"	D013997
"275000"	D015331
"275000"	D015810
"275000"	D016022
"275000"	D016133
"275000"	D018895
"275000"	D020022
"275000"	D020133
"275000"	D020641
"275000"	D044383
"275000"	D044465
"275000"	D051379
"275000"	D001842
"275000"	D002874
"275000"	D005500
"275000"	D007223
"275000"	D007231
"275000"	D008958
"275000"	D009154
"275000"	D015398
"275000"	D000284
"275000"	D000375
"275000"	D000906
"275000"	D004247
"275000"	D005091
"275000"	D005819
"275000"	D005828
"275000"	D006239
"275000"	D006580
"275000"	D007564
"275000"	D008969
"275000"	D009569
"275000"	D012016
"275000"	D012044
"275000"	D014162
"275000"	D016017
"275000"	D001120
"275000"	D005220
"275000"	D007232
"275000"	D007438
"275000"	D008807
"275000"	D008954
"275000"	D011248
"275000"	D012150
"275000"	D012720
"275000"	D012727
"275000"	D013961
"275000"	D015870
"275000"	D018095
"275000"	D006113
"275000"	D009887
"275000"	D005128
"275000"	D009035
"275000"	D010781
"275000"	D011832
"275000"	D012164
"275000"	D017398
"275000"	D017668
"275000"	D018807
"275000"	D002889
"275000"	D002895
"275000"	D013972
"275000"	D006680
"275000"	D000236
"275000"	D000242
"275000"	D002352
"275000"	D004700
"275000"	D011956
"275000"	D002883
"275000"	D002896
"275000"	D002417
"275000"	D015252
"275000"	D020033
"275000"	D003131
"275000"	D000917
"275000"	D000943
"275000"	D001327
"275000"	D002890
"275000"	D005078
"275000"	D007037
"275000"	D007074
"275000"	D012712
"275000"	D013601
"275000"	D015703
"275000"	D016296
"275000"	D001323
"275000"	D006042
"275000"	D013960
"275000"	D013974
"275000"	D021122
"275000"	D000409
"275000"	D006111
"275000"	D006980
"275000"	D013975
"275000"	D014284
"275000"	D026901
"275000"	D055106
"275000"	D005938
"275000"	D006683
"275000"	D006684
"275000"	D008285
"275000"	D060908
"275000"	D006207
"275000"	D008806
"275000"	D009994
"275000"	D006360
"275000"	D007126
"275000"	D013959
"275000"	D015395
"275000"	D007457
"275000"	D005143
"275000"	D009566
"275000"	D009573
"275000"	D009900
"275000"	D012171
"275000"	D003922
"275000"	D007114
"275000"	D019001
"275000"	D056426
"275000"	D001324
"275000"	D000937
"275000"	D013967
"275000"	D016037
"275000"	D015519
"275000"	D005451
"275000"	D002754
"275000"	D005802
"275000"	D009523
"275000"	D059811
"275000"	D007275
"275000"	D006025
"275000"	D009801
"275000"	D000949
"275000"	D015803
"275000"	D004172
"275000"	D009915
"275000"	D059866
"275000"	D005094
"275000"	D008713
"275000"	D013964
"275000"	D001141
"275000"	D011960
"275000"	D018799
"275000"	D011297
"275000"	D008431
"275000"	D018167
"275000"	D011988
"275000"	D002117
"275000"	D011441
"275000"	D011989
"275000"	D013956
"275000"	D018796
"275000"	D059848
"275000"	D053487
"275000"	D008775
"275000"	D011839
"275000"	D011879
"275000"	D008135
"275000"	D013971
"275000"	D019138
"275000"	D011193
"275000"	D018828
"275000"	D059826
"275000"	D059845
"181460"	D000293
"181460"	D000328
"181460"	D002648
"181460"	D005799
"181460"	D006801
"181460"	D008875
"181460"	D010375
"181460"	D000367
"181460"	D000818
"181460"	D001483
"181460"	D005786
"181460"	D005838
"181460"	D008040
"181460"	D008126
"181460"	D010641
"181460"	D012737
"181460"	D013997
"181460"	D015153
"181460"	D017931
"181460"	D018895
"181460"	D020022
"181460"	D051379
"181460"	D002874
"181460"	D018345
"181460"	D019683
"181460"	D005819
"181460"	D006239
"181460"	D008810
"181460"	D016017
"181460"	D012720
"181460"	D037181
"181460"	D002895
"181460"	D002352
"181460"	D002896
"181460"	D018709
"181460"	D006650
"181460"	D013047
"181460"	D001938
"181460"	D000704
"181460"	D008285
"181460"	D056704
"181460"	D017720
"181460"	D053583
"181460"	D006649
"181460"	D003713
"181460"	D051193
"181460"	D058847
"181460"	D008103
"181460"	D017471
"181460"	D013397
"181460"	D012675
"181460"	D000947
"181460"	D012555
"181460"	D016186
"181460"	D008109
"181460"	D010270
"181460"	D012550
"181460"	D012552
"145600"	D000015
"145600"	D000293
"145600"	D000328
"145600"	D002648
"145600"	D002675
"145600"	D005145
"145600"	D005799
"145600"	D005808
"145600"	D006579
"145600"	D006801
"145600"	D008875
"145600"	D010375
"145600"	D013577
"145600"	D000368
"145600"	D000483
"145600"	D000818
"145600"	D001483
"145600"	D002877
"145600"	D002888
"145600"	D003094
"145600"	D004195
"145600"	D004198
"145600"	D004200
"145600"	D005190
"145600"	D005838
"145600"	D008040
"145600"	D008126
"145600"	D008403
"145600"	D010641
"145600"	D011110
"145600"	D011247
"145600"	D011446
"145600"	D012091
"145600"	D012306
"145600"	D014644
"145600"	D015810
"145600"	D016022
"145600"	D016133
"145600"	D018740
"145600"	D018895
"145600"	D020022
"145600"	D044465
"145600"	D001842
"145600"	D002874
"145600"	D003456
"145600"	D004431
"145600"	D005500
"145600"	D005817
"145600"	D006618
"145600"	D007223
"145600"	D008661
"145600"	D008854
"145600"	D009132
"145600"	D009154
"145600"	D009210
"145600"	D012519
"145600"	D004252
"145600"	D005147
"145600"	D005192
"145600"	D006130
"145600"	D017809
"145600"	D019465
"145600"	D001706
"145600"	D005149
"145600"	D000262
"145600"	D000595
"145600"	D001741
"145600"	D002460
"145600"	D003001
"145600"	D003545
"145600"	D004247
"145600"	D004305
"145600"	D004592
"145600"	D004789
"145600"	D005091
"145600"	D005333
"145600"	D005796
"145600"	D005819
"145600"	D005820
"145600"	D006239
"145600"	D006720
"145600"	D006822
"145600"	D007700
"145600"	D007770
"145600"	D008969
"145600"	D010766
"145600"	D011995
"145600"	D017354
"145600"	D046911
"145600"	D051381
"145600"	D008722
"145600"	D001120
"145600"	D002462
"145600"	D002878
"145600"	D007738
"145600"	D008141
"145600"	D008159
"145600"	D008954
"145600"	D012106
"145600"	D012150
"145600"	D013116
"145600"	D013398
"145600"	D013904
"145600"	D015139
"145600"	D002871
"145600"	D008279
"145600"	D009135
"145600"	D010523
"145600"	D015183
"145600"	D017384
"145600"	D017386
"145600"	D018807
"145600"	D002908
"145600"	D006651
"145600"	D001763
"145600"	D003062
"145600"	D017434
"145600"	D012600
"145600"	D055815
"145600"	D002118
"145600"	D000242
"145600"	D006224
"145600"	D015105
"145600"	D003402
"145600"	D018709
"145600"	D001847
"145600"	D007592
"145600"	D013909
"145600"	D013552
"145600"	D009119
"145600"	D009124
"145600"	D009468
"145600"	D016415
"145600"	D018482
"145600"	D018485
"145600"	D000255
"145600"	D006358
"145600"	D006863
"145600"	D010770
"145600"	D013045
"145600"	D020013
"145600"	D000249
"145600"	D007773
"145600"	D008274
"145600"	D011188
"145600"	D013696
"145600"	D004342
"145600"	D004576
"145600"	D008334
"145600"	D004285
"145600"	D005459
"145600"	D010710
"145600"	D010758
"145600"	D014424
"145600"	D003433
"145600"	D005334
"145600"	D009838
"145600"	D012965
"145600"	D014777
"145600"	D004276
"145600"	D006360
"145600"	D007295
"145600"	D012984
"145600"	D005143
"145600"	D004562
"145600"	D001831
"145600"	D005110
"145600"	D015220
"145600"	D019837
"145600"	D005634
"145600"	D011189
"145600"	D014867
"145600"	D005082
"145600"	D008889
"145600"	D017433
"145600"	D003964
"145600"	D003286
"145600"	D011625
"145600"	D009223
"145600"	D001639
"145600"	D002245
"145600"	D000768
"145600"	D012508
"145600"	D008961
"145600"	D020746
"145600"	D013514
"145600"	D000263
"145600"	D005964
"145600"	D002415
"145600"	D010744
"145600"	D009634
"145600"	D001219
"145600"	D002110
"145600"	D006005
"145600"	D006221
"145600"	D008305
"145600"	D010085
"145600"	D011950
"145600"	D013035
"145600"	D017696
"145600"	D020512
"145600"	D015544
"145600"	D003817
"145600"	D002128
"145600"	D006652
"145600"	D000777
"145600"	D058186
"145600"	D009224
"145600"	D013050
"145600"	D000138
"145600"	D003473
"145600"	D003620
"145600"	D004140
"145600"	D006359
"145600"	D009609
"145600"	D009954
"145600"	D010762
"145600"	D011342
"145600"	D011343
"145600"	D012206
"145600"	D012433
"145600"	D013008
"145600"	D013390
"145600"	D013403
"145600"	D013553
"145600"	D013874
"145600"	D018685
"145600"	D018883
"154276"	D006801
"154276"	D010375
"154276"	D000483
"154276"	D000818
"154276"	D001483
"154276"	D008040
"154276"	D011110
"154276"	D012091
"154276"	D017931
"154276"	D018076
"154276"	D020022
"154276"	D051379
"154276"	D002874
"154276"	D009132
"154276"	D009154
"154276"	D001921
"154276"	D000595
"154276"	D002460
"154276"	D003001
"154276"	D004247
"154276"	D005091
"154276"	D005819
"154276"	D006822
"154276"	D008969
"154276"	D014162
"154276"	D046911
"154276"	D002886
"154276"	D007438
"154276"	D015139
"154276"	D017404
"154276"	D002897
"154276"	D018244
"154276"	D011817
"154276"	D009124
"154276"	D018482
"154276"	D005060
"154276"	D015222
"154276"	D004276
"154276"	D015220
"154276"	D019837
"154276"	D018408
"154276"	D020746
"154276"	D008305
"154276"	D020907
"217150"	D000015
"217150"	D002675
"217150"	D005808
"217150"	D006801
"217150"	D013577
"217150"	D011247
"217150"	D007223
"217150"	D007231
"217150"	D005313
"217150"	D006130
"217150"	D011707
"217150"	D005146
"217150"	D001176
"217150"	D011625
"217150"	D008305
"217150"	D014103
"217150"	D003914
"238800"	D000328
"238800"	D006801
"238800"	D009132
"238800"	D008928
"238800"	D009135
"238800"	D006651
"238800"	D000255
"238800"	D000200
"238800"	D004576
"238800"	D005082
"238800"	D010101
"238800"	D012508
"238800"	D008931
"238800"	D008660
"238800"	D003580
"238800"	D000138
"156000"	D000328
"156000"	D005799
"156000"	D006801
"156000"	D008875
"156000"	D010375
"156000"	D008040
"156000"	D008126
"156000"	D016326
"156000"	D018895
"156000"	D008958
"156000"	D009154
"156000"	D004252
"156000"	D005192
"156000"	D011485
"156000"	D004247
"156000"	D005091
"156000"	D007564
"156000"	D008019
"156000"	D017354
"156000"	D015995
"156000"	D003638
"156000"	D006319
"156000"	D013701
"156000"	D015837
"156000"	D017434
"156000"	D011506
"156000"	D002883
"156000"	D004032
"156000"	D004232
"156000"	D017211
"156000"	D014717
"156000"	D007758
"156000"	D004712
"156000"	D008575
"156000"	D014725
"134500"	D000293
"134500"	D000328
"134500"	D005799
"134500"	D006801
"134500"	D010375
"134500"	D000818
"134500"	D002478
"134500"	D010641
"134500"	D009154
