geneid1,geneid2
10419,2962
3800,57801
10855,2551
3692,65109
23451,8449
204,56953
54815,8850
9513,9513
2974,5141
51562,54902
2624,7490
5879,7204
1459,207
10488,3725
5886,7314
5894,88
200734,3815
7414,88
1655,3190
5903,983
4301,7532
64081,64081
79682,84062
3398,9564
60,7316
54658,8708
4212,4212
4791,7187
10643,57703
100529067,3064
6130,6168
1107,6294
545,5520
7534,805
388698,6152
3643,4792
6498,996
1796,5979
386681,4665
26156,9329
25865,7533
2166,388677
3091,3091
113026,253430
5901,8663
7157,8553
5788,933
54477,80851
94104,9716
10847,6597
55615,79109
6164,6181
1080,5519
57492,6605
1207,55161
23075,4691
2776,55188
6152,9188
6721,8853
1024,9969
2896,51701
10286,64783
5805,84708
4869,7020
6310,9802
23281,5300
4869,920
1748,6143
100,51176
253769,440
3146,3237
5879,9912
126308,7050
5987,7329
1068,5567
81565,983
4831,8344
4691,5092
56342,79101
10988,8562
25929,50628
1891,5521
1155,8139
5682,6925
26155,54715
805,9738
284695,6191
23521,6161
5683,9861
2885,9931
5599,596
5581,5894
11043,57159
5714,5716
3836,6880
5686,5688
1938,7307
10128,51082
3985,56288
440023,83755
100137047,55697
2268,2268
506,93974
6210,6749
192683,84679
10728,196
9295,9785
27185,9989
3717,7253
6229,8663
6879,6884
2890,5578
28964,5170
409,5905
2534,56165
11331,6135
3428,672
815,94274
1665,6210
1406,55022
157506,195814
23,3692
7408,8439
29105,3550
5976,9513
3185,3608
4999,988
55840,55840
27043,30968
213,51631
11340,6628
6667,6699
5077,6663
2983,5158
10969,51191
1400,5320
7311,79184
2237,5111
25902,285216
2597,4311
117178,58491
7532,89953
6137,6188
6207,728937
114883,9217
168417,386682
2495,9611
5434,6502
10884,51264
4892,7414
6878,6879
5802,9638
163183,219738
6130,7419
124460,24144
3312,6146
10477,7314
55660,6430
10241,4601
4869,6137
5335,54822
8358,8370
6188,8487
51460,8366
6187,6218
10165,291
3007,6147
23521,6222
3608,6235
4609,6050
22828,27339
10985,6632
4609,8754
6124,6727
1655,25
10607,196
55717,8467
201626,8266
1762,213
6223,9045
9406,9693
1019,1660
389119,57144
23643,7097
24144,285753
123228,6135
4736,6612
7167,9869
1875,7514
64975,84311
2597,5901
27289,3399
1329,7386
23645,7247
10664,7015
375,50807
55729,64420
10488,1054
121504,8355
5430,5469
5686,5702
1315,7133
25861,8573
2934,5782
27124,5336
3949,6670
151254,57159
163033,5921
26150,30008
54461,8454
10026,8733
3838,4609
54920,7083
353144,5359
1938,8883
10075,4170
220108,3801
10209,2035
2771,857
23326,27097
6713,9693
10607,50618
1350,4519
23649,57062
3054,3326
6169,6176
310,60492
11345,55054
231,7428
55011,80185
5053,5860
23451,3608
4097,732272
23451,55037
5568,9421
10262,51503
26824,6634
23107,55052
3778,9495
11143,23774
23560,6188
5782,5829
2034,6667
25885,2975
23185,54472
29080,837
22938,51645
1038,51364
11098,11261
55914,9463
1282,4318
10961,9641
64928,84311
115572,1410
10286,6634
170506,3326
51517,81624
2557,2567
197131,6654
488,8660
5433,9441
5494,774
51003,9443
892,9967
10946,8896
4534,84078
220988,3178
6629,6634
79228,9589
4835,57554
10598,3320
1660,55696
3842,84220
24144,57461
5733,80125
4791,64425
136319,9641
6207,8452
29998,4690
6386,84285
58517,84811
10514,3725
6188,728937
3383,3559
7525,9846
22916,8559
5580,5734
6045,79019
1725,5874
8737,9578
63875,65008
10992,6137
7321,9921
6633,83443
6132,9733
1544,54576
55003,6168
11152,4193
23636,8751
10140,3190
54512,65110
113457,7189
5516,7411
4609,7675
6204,9349
3065,554313
10569,51340
218,2571
10133,10133
25777,5568
113026,80271
2534,56848
6351,7780
4088,7042
5663,841
60491,7525
10291,3192
4694,51079
5566,572
25814,4105
10450,57703
1859,6430
6722,8462
10928,5578
5879,7189
29844,3880
51081,9553
23043,55611
1659,22827
169981,409
10250,27316
10301,55324
148581,84759
6170,6192
125115,25828
65263,8659
51617,54978
23107,5521
672,7317
29911,84934
3768,5566
6911,86614
1544,7108
5111,6596
26578,867
10126,386682
27335,8666
2801,84460
51776,51776
5347,7465
5152,55503
10970,373509
79960,84289
5566,5569
373156,55081
2784,2785
3609,4670
162,6462
117583,4086
51650,54534
23291,25885
4133,5048
2064,23371
11222,6183
351,7345
11124,8848
10262,6627
11017,1665
54906,9522
3692,9158
4778,4780
6169,79711
10919,2885
6693,960
2629,427
26121,6626
6128,7532
3312,3689
55588,7112
3065,602
11117,79696
7431,818
29904,891
1476,3106
5911,9136
2130,5584
4798,6929
2177,9656
5052,5052
10813,22981
1447,27429
11224,8886
55596,9092
23433,5584
11266,57562
5496,57602
2534,4998
4508,9551
4790,5966
153328,9240
1114,7083
5562,9891
112,5894
6016,6018
23020,8683
373,3801
6195,7415
7353,8266
367,5595
7159,8471
3732,7020
3981,472
2870,9368
2332,6207
5111,8883
25962,84811
55501,79586
1557,6716
7322,9978
84812,9162
6257,774
1748,6154
4597,9453
353141,391257
63967,840
6204,8664
3304,5521
11338,83443
5413,55752
5966,602
11079,6457
10454,6224
4801,7157
6142,9782
6128,6223
10713,58517
4698,4705
11193,55269
4706,4714
2534,887
604,79813
330,7334
3838,6514
11331,57835
11007,84707
51741,5431
4783,90993
4218,7917
5277,5283
7041,7428
1017,2296
23524,6631
51035,7046
3739,9229
55003,6201
5793,8541
5602,9094
26121,7919
11156,51170
4809,6146
10370,7022
10534,3603
10399,7280
388677,51352
5931,9219
51585,6421
3292,54575
5868,5876
11338,51729
27343,7314
10952,6449
1665,8683
4088,56704
25942,57215
4689,5579
3689,967
6154,9129
11214,2768
255626,29117
6275,7169
3187,5521
29979,4832
23517,6427
1410,3316
26121,9785
55616,79849
10573,28957
64976,9553
1956,2547
1654,3646
2768,5518
55622,658
5434,7520
4122,8518
3091,4149
10289,60496
1660,22827
10014,814
6427,84991
324,8603
284695,84844
5236,5634
5645,671
1655,5356
10989,4105
3320,7534
3064,474384
6202,6209
401152,801
159163,91746
25885,54700
11214,5903
7453,79016
1460,6470
6810,6812
5763,7572
26354,6124
50628,51649
2010,3329
4436,641
11007,25843
8079,9391
5595,9818
3066,3297
10436,5695
51202,6142
1398,85021
1739,9495
1457,2071
2091,50628
55299,9094
3030,55268
10399,10987
145957,2066
2070,2070
1457,9616
27335,3329
10015,10016
6156,9020
2967,5432
51023,64979
3009,9252
3310,5966
2661,5833
1994,2058
22837,64946
5010,7106
23118,3326
6229,7284
5928,7091
160287,7915
25942,7089
5321,834
1933,6202
1027,7314
11102,84966
5597,7466
581,637
8848,94081
10969,3007
3678,3690
10284,2935
6427,79228
5987,9107
11244,1743
25788,26150
1609,5333
56925,9967
170506,84319
1207,23405
5451,6256
83899,9586
10240,51069
1295,388818
10969,7307
10327,8574
80854,80854
57835,6202
4067,948
10467,26122
2353,5371
1654,58509
11244,8794
51330,7187
182,4242
3815,6714
1153,27316
2975,9513
7919,7919
2020,5566
8450,8453
11164,5634
969,969
6223,7416
51642,51649
114,5151
23295,29089
4188,9139
10728,3324
10013,10549
56650,6633
63931,7818
124637,1339
23219,6500
273,339231
64324,84838
26574,5439
55037,79084
2547,5871
6432,79228
2623,386680
1936,3692
3159,4212
388677,80764
2197,6208
8079,9131
10492,6189
157739,23464
23705,55729
51642,9801
25942,55957
343521,7048
54148,92259
6271,6286
3560,8662
342132,54033
2805,3106
1999,3716
154007,55599
3065,7316
6217,8451
3397,8517
55705,6232
276,4589
153527,2801
1855,440193
55145,79576
55131,72
2799,3073
4541,4698
5300,8312
11186,7874
3632,9651
5435,9150
84812,8526
4695,4723
2801,5562
10521,4236
132660,55968
1748,23020
140890,8761
4728,4731
1915,51202
3929,6227
1981,79682
2965,5435
57703,9584
10970,1956
25873,4904
24148,51362
51263,57129
28973,65005
10153,8649
10539,287015
1655,2100
1665,8175
55723,8520
200081,8687
23054,6256
126792,135152
404663,7157
23028,7764
51324,56474
2885,7275
10244,7791
4321,5329
1027,898
23164,5879
11200,1994
24140,5687
163183,79669
11224,4904
4869,55131
9689,9695
1938,7867
1805,7040
145270,43
10006,23624
64968,740
839,9891
171483,29103
400569,9862
2534,7515
2848,9217
22895,8573
3932,8517
3008,8364
51065,6124
29956,432
2219,5648
6122,6137
23517,7756
3312,4311
3303,51317
3099,6517
5411,6632
114798,7529
10413,861
23345,6138
57506,64135
1432,6171
22807,64376
27158,6925
125115,283551
5295,7097
2224,91734
6629,7536
23020,6191
118,5567
1026,347733
115416,1635
3191,9533
10286,3312
125919,386675
55138,6477
2885,9229
2033,6721
5521,6279
4869,6204
284695,6152
63948,84970
3932,8668
10189,51639
5795,7075
1107,6601
57085,81853
22800,4301
10049,23612
27165,6640
1201,9894
386682,5013
84062,9472
10985,23139
5335,7316
9412,9477
23523,5532
219927,51318
6722,839
2995,6667
3067,8639
2316,55593
2534,94137
5335,85406
5093,51729
521,539
23197,3638
23204,55204
10419,51649
55299,6181
1191,7048
10436,9349
56893,7917
10498,6605
1039,54535
10285,9984
7316,8651
11030,353323
29105,53938
3551,4163
1026,891
699,9184
7157,9577
51021,740
10992,23020
51755,6432
6628,79002
4694,64750
4093,83744
10146,7866
10228,6844
137492,287015
10992,4087
148223,220766
6175,6232
6429,9410
55165,553115
23107,6147
386682,6375
218,9380
4738,5747
6181,6192
896,9988
6386,7006
2108,4609
10059,1017
2331,7042
9442,9862
50649,9045
10642,9221
30011,6452
5271,596
3651,3651
80145,94104
51053,81620
6191,7416
2261,8817
3113,920
3308,3838
10188,51429
10376,7283
5295,55114
5424,6117
10915,9775
3572,815
2902,5518
55173,9553
10197,3707
6181,6203
51639,6426
27316,9716
4087,6599
6152,6191
1003,3728
55791,7105
25923,7534
23429,6500
2046,2534
4758,4759
2,4653
4292,8930
4781,4782
1069,5567
54793,57332
1312,79078
3603,63948
25843,80342
8351,9682
23451,6634
1387,4862
6279,64837
119,5567
7408,7454
3784,9992
57154,9943
2571,4690
4215,7846
29979,55768
2934,7416
5694,5716
11224,81887
10036,65125
6139,6160
10010,7185
4869,7088
29959,81628
22938,94104
5983,5985
3000,8787
1499,6929
4296,9479
10241,84080
238,8651
6132,6223
5782,7402
1211,408
4809,80145
1793,22882
2768,60
286749,4097
58509,80145
22803,27258
11338,57461
1838,56952
4318,960
10189,4670
27232,79666
1026,7704
5295,63971
134701,147872
6128,7846
1911,6477
3716,7852
6256,8204
53615,8467
10000,6416
10320,5892
6429,6628
9040,9641
4223,8675
3178,6175
6944,80314
22930,4105
6361,7412
3936,5566
5148,6714
4698,4726
3500,3868
55168,6150
51649,57129
23411,8343
6158,6191
5050,84060
100288797,79165
10954,386682
102,28514
3303,7532
25885,6950
1263,9319
29086,79184
1616,4628
5925,6929
633,7124
29844,8996
1499,1501
26353,9531
28620,55791
4085,55743
8329,9252
1956,55379
51318,64949
284004,5662
1039,26511
7532,9729
146691,26994
4001,9140
10992,6134
2790,6925
5777,634
85509,9219
10398,5058
11156,440026
7852,9097
26040,342666
5335,6401
4809,6159
3706,5583
50628,6228
3891,994
25855,5931
114823,54472
553115,59349
1748,6142
4637,6229
2553,3054
10253,83899
10155,8412
22861,835
1058,2491
388677,58191
51412,7083
10111,64421
4535,4695
10240,64975
3035,6228
10642,26354
150771,6449
10480,3312
6845,80331
4999,7520
11034,4093
1017,5424
2810,7681
3480,5781
10575,58
55216,6285
4600,9063
10488,9027
3183,6628
7874,9618
4090,6421
2035,653226
28957,9553
1019,25
10138,1876
1874,898
208,208
4088,9728
2056,2057
10613,147007
5077,7316
10253,83755
7329,8481
6426,7756
139212,55749
3303,81
6837,9440
156,5595
114824,7597
151871,151871
23410,3305
386677,9422
54919,9500
11030,5300
1654,4149
54891,8607
1499,208
201725,79036
22913,8148
412,6822
6426,84844
10494,23281
8449,9785
246330,7189
220213,8237
2902,3303
125115,5300
6169,6230
1457,4953
109,8654
2810,9743
7046,7311
3632,84812
10985,6136
10499,2908
6189,7189
29982,5914
8454,8454
2079,7157
10392,837
4123,4126
2885,9775
6606,79008
10256,9265
2960,89870
23013,23759
1827,5567
4040,53944
53938,56259
5580,9266
125115,2832
23122,7533
2019,5080
4700,4707
7301,9622
3159,4998
4357,55293
29093,85302
6239,9425
10284,86
10121,6711
2760,3073
6171,6233
2879,6648
23450,57461
3852,667
6154,6205
10921,56259
54967,9851
11337,89849
23020,51639
10368,9179
4361,55655
8669,8669
11340,54464
5594,5791
2908,7267
317,841
335,7025
5500,595
11137,6156
7428,8343
3493,8099
4710,4717
6456,6853
10714,7153
29105,6429
84231,9246
2064,2185
2742,56927
3106,5928
53981,9219
10481,2002
2631,9219
1400,51776
529,8992
6741,6749
23469,2908
3316,7186
4705,4706
10985,6165
10109,2017
9785,988
8666,8668
3326,6124
28977,64949
5966,83638
10381,3978
4171,79184
1417,1417
6810,8773
115572,6310
6175,7416
116225,7286
5900,9610
125115,4236
26994,51619
9092,9295
2308,3206
1020,5867
23450,27043
1460,7157
26523,3329
3190,5903
57332,9493
1654,3184
64979,65080
55131,6161
607,79577
1620,6839
10474,5914
6455,7534
22826,51729
130,4329
1915,333
5441,7159
27097,6884
10921,7307
23468,3921
3609,4673
5260,5837
23524,9879
29107,56001
3326,4311
55173,64951
6173,6193
4705,7388
10494,80321
140691,27156
63940,6871
51806,7053
3956,7414
10450,6626
409,5594
1387,2002
8087,9513
1650,2091
2033,2033
10915,11052
3326,54881
26031,7532
4851,867
55379,64969
10580,8751
10155,472
7428,9040
25984,324
10523,10992
1655,57819
373156,55027
51649,6182
4709,4716
3093,56658
23243,25862
10128,1654
2130,6714
3099,6720
4695,51079
2981,3000
2308,5166
23521,9733
487,6588
399687,64083
2321,25759
6531,6622
25950,7329
90390,9219
51003,64129
2969,6774
1270,7428
1399,6654
4798,79913
1019,5111
4137,6300
4084,8819
11007,5682
55565,6258
10594,26121
3183,3190
1742,53616
143884,23281
55183,7050
56655,57804
10921,6627
4087,815
10992,23759
51650,55168
4738,6210
8668,920
3101,5730
10013,2339
26986,728937
3655,928
6396,89866
18,216
55662,7428
10285,51503
51343,7428
2735,3065
29979,60626
5531,6606
6390,83985
3842,6223
1017,6853
113878,2801
2986,5142
5332,9651
8227,9406
4928,55746
8463,8777
80817,8260
5327,5327
1665,83443
10450,9092
51666,55662
54760,54760
1665,57819
26003,3801
54440,9527
3608,55681
2868,624
122183,348303
25942,8473
2245,998
51645,9984
1786,84444
23649,7153
27185,51072
23517,8175
126868,84445
7903,7903
1406,203228
219541,5441
2521,4113
5603,7867
24140,7086
10540,9146
3065,9184
4791,5687
3550,8175
1870,7027
51773,9785
2643,5805
4067,6134
6257,9905
1605,2885
4329,5832
5430,6604
5777,80739
6152,7150
1912,5441
23331,7532
2776,2783
3608,6136
8349,8479
4637,6201
57187,6434
223,5238
29086,5160
3693,5581
2885,5725
347733,7415
51554,6355
51428,6434
5150,55811
51230,8353
5859,9521
4208,6720
23013,51593
23450,8886
5268,84464
51650,64960
53938,6635
222,229
25885,26986
150684,5971
1024,7067
23451,51747
10397,4311
6839,8841
10514,6202
5693,5695
388677,9112
2890,9463
84445,84528
5595,6776
10253,440023
2197,6146
11102,11102
57553,81876
6136,6144
4314,6696
10869,10985
153090,5331
3875,815
134,2771
10131,3329
285346,4782
57418,6159
51554,6352
176,4314
1915,3192
49856,51507
51602,9221
10978,11051
4580,55735
4155,5566
11137,9349
10226,116173
1080,5592
10488,60343
3106,8407
5925,6667
11230,11230
2058,5603
10935,387082
11215,84464
51160,6607
57418,6157
2889,3265
10131,9146
10524,7138
1876,79813
6293,65003
51642,64979
117178,64147
5878,64145
55791,8991
4176,81620
29796,4717
5531,5966
1659,6634
55681,6128
116835,3881
10643,6189
55138,55165
55660,6427
1600,333
54843,9378
88,91977
1346,6821
6890,8563
57639,60561
5976,6142
2787,2788
6155,6202
54606,84545
2185,2263
10214,284312
4361,580
3978,5982
2534,5775
2902,8831
2534,79020
391,4089
27314,4086
4539,4712
11231,373156
56945,64432
64750,8310
11043,146849
4287,56159
100131997,125115
4155,91754
6607,9360
84282,84282
5450,5452
125115,51142
57018,6427
5770,5770
1024,6720
10401,6908
4188,80233
4087,84340
2625,5684
54793,8738
2597,79666
154810,324
6722,8648
222484,84708
150684,150684
3192,7150
125115,147687
51631,6181
6950,991
11337,84078
11137,6134
10533,11337
287015,386676
581,7161
7430,841
1059,3309
10846,113
1400,7431
1742,4035
509,6201
388677,6603
22938,27316
6742,7534
10262,9092
103910,3611
3831,4956
1019,10499
10250,57703
1639,7978
26015,3611
367,5052
3205,5090
25994,8848
6144,6228
64170,84970
29093,64963
28985,8562
5933,6667
148,3577
358,373
6154,79084
10018,5601
29966,6801
6429,988
11345,302
11021,80304
49856,6205
55233,7260
23421,23649
23365,409
4088,5576
1017,5757
7456,9051
64928,64949
4536,4704
353132,54507
22981,51760
22978,8833
18,220
1655,373156
10111,7518
3276,694
373,5585
10946,11193
25962,6430
27107,4092
26151,4086
3043,3050
34,7001
2512,84651
118,9242
6886,8861
126328,4725
22913,23435
5087,5089
1974,220963
4738,6136
3265,3643
4311,6156
2266,3684
51631,546
7067,7818
27339,9785
6880,7531
22913,9785
