drugid	umls_cui_from_meddra
DB02546	C0851881
DB02546	C0015672
DB02546	C0016169
DB02546	C0017178
DB02546	C0017181
DB02546	C0426576
DB02546	C1142499
DB02546	C0018681
DB02546	C0020456
DB02546	C0020621
DB02546	C0009450
DB02546	C0948008
DB02546	C0023380
DB02546	C0023530
DB02546	C0032300
DB02546	C0041657
DB02546	C0037763
DB02546	C0854467
DB02546	C0027051
DB02546	C0027497
DB02546	C0006826
DB02546	C0027947
DB02546	C0085649
DB02546	C0030312
DB02546	C0521619
DB02546	C0948586
DB02546	C0033687
DB02546	C0033774
DB02546	C0034065
DB02546	C0243026
DB02546	C0700225
DB02546	C0036974
DB02546	C0037929
DB02546	C0007137
DB02546	C0152964
DB02546	C0039070
DB02546	C0079772
DB02546	C0040034
DB02546	C0040038
DB02546	C0041912
DB02546	C0041956
DB02546	C0042963
DB02546	C0043096
DB05389	C0015967
DB05389	C0015376
DB05389	C0546817
DB05389	C0019054
DB05389	C0020625
DB05389	C0009450
DB05389	C0024115
DB05389	C0013604
DB05389	C0031542
DB05389	C0042487
DB00549	C0232487
DB00549	C0000737
DB00549	C0151736
DB00549	C0001824
DB00549	C0008728
DB00549	C0002994
DB00549	C0003862
DB00549	C0004093
DB00549	C0004604
DB00549	C0005758
DB00549	C0018939
DB00549	C0015967
DB00549	C0009938
DB00549	C0011603
DB00549	C0085932
DB00549	C0011991
DB00549	C0232459
DB00549	C0234215
DB00549	C0012833
DB00549	C0013395
DB00549	C0014457
DB00549	C1527407
DB00549	C0015672
DB00549	C1443060
DB00549	C0017178
DB00549	C0687713
DB00549	C0018926
DB00549	C0518015
DB00549	C0019079
DB00549	C0019080
DB00549	C0018681
DB00549	C0085605
DB00549	C0086565
DB00549	C0019158
DB00549	C0302809
DB00549	C0235378
DB00549	C0020433
DB00549	C0020517
DB00549	C0020580
DB00549	C2047937
DB00549	C0423798
DB00549	C0009450
DB00549	C0521839
DB00549	C3263723
DB00549	C0917801
DB00549	C0022346
DB00549	C2973529
DB00549	C0151766
DB00549	C0160390
DB00549	C0231218
DB00549	C0948594
DB00549	C0231528
DB00549	C0027497
DB00549	C0442874
DB00549	C0031117
DB00549	C0027947
DB00549	C0028643
DB00549	C0013604
DB00549	C2363730
DB00549	C2363731
DB00549	C0030193
DB00549	C0033774
DB00549	C0877359
DB00549	C0015230
DB00549	C0267596
DB00549	C0278134
DB00549	C0037199
DB00549	C0038999
DB00549	C0242429
DB00549	C0040034
DB00549	C2242588
DB00549	C0235309
DB00549	C0042109
DB00549	C0521161
DB00549	C0042384
DB00549	C0042963
DB00943	C1291077
DB00943	C0000731
DB00943	C0000737
DB00943	C0232492
DB00943	C3665386
DB00943	C0234238
DB00943	C0236816
DB00943	C0233472
DB00943	C2364111
DB00943	C0085631
DB00943	C0001925
DB00943	C0002170
DB00943	C0002622
DB00943	C0002871
DB00943	C0003123
DB00943	C0003467
DB00943	C0003537
DB00943	C0003811
DB00943	C0003862
DB00943	C0003864
DB00943	C0022408
DB00943	C0004093
DB00943	C0004134
DB00943	C0004238
DB00943	C0004604
DB00943	C0376175
DB00943	C0232849
DB00943	C0005758
DB00943	C0852911
DB00943	C0235431
DB00943	C0151539
DB00943	C0235416
DB00943	C0015967
DB00943	C0235818
DB00943	C0006444
DB00943	C0006625
DB00943	C0022650
DB00943	C0006840
DB00943	C0007078
DB00943	C0018801
DB00943	C0878544
DB00943	C0007642
DB00943	C0235198
DB00943	C0007867
DB00943	C0235710
DB00943	C0232292
DB00943	C0085593
DB00943	C0008325
DB00943	C0009319
DB00943	C0009443
DB00943	C0009676
DB00943	C0015393
DB00943	C0009768
DB00943	C0497209
DB00943	C0036572
DB00943	C0751494
DB00943	C0520966
DB00943	C0010200
DB00943	C0026821
DB00943	C0023218
DB00943	C0151578
DB00943	C0010520
DB00943	C0011053
DB00943	C0232462
DB00943	C0497327
DB00943	C0011551
DB00943	C0549249
DB00943	C0011570
DB00943	C0011603
DB00943	C0085932
DB00943	C0011606
DB00943	C0011849
DB00943	C0011991
DB00943	C0234215
DB00943	C0233414
DB00943	C0855242
DB00943	C0012833
DB00943	C0314719
DB00943	C0043352
DB00943	C0151908
DB00943	C0013378
DB00943	C0013395
DB00943	C0011168
DB00943	C1527344
DB00943	C0013404
DB00943	C0013428
DB00943	C0013456
DB00943	C0014236
DB00943	C0392025
DB00943	C0014457
DB00943	C0232493
DB00943	C0014591
DB00943	C0014724
DB00943	C0235146
DB00943	C0015397
DB00943	C0015402
DB00943	C0235266
DB00943	C0151827
DB00943	C0022281
DB00943	C0235267
DB00943	C0015468
DB00943	C0856151
DB00943	C0015672
DB00943	C1443060
DB00943	C0016199
DB00943	C0016204
DB00943	C0016382
DB00943	C0242301
DB00943	C0016927
DB00943	C0017152
DB00943	C0017181
DB00943	C0687713
DB00943	C0744369
DB00943	C0017565
DB00943	C0017563
DB00943	C0239739
DB00943	C0017574
DB00943	C0017675
DB00943	C0017672
DB00943	C0017979
DB00943	C0018099
DB00943	C0014549
DB00943	C1282609
DB00943	C0239783
DB00943	C0744727
DB00943	C0235573
DB00943	C0019079
DB00943	C0019112
DB00943	C0018524
DB00943	C0018681
DB00943	C1384666
DB00943	C1868917
DB00943	C0018834
DB00943	C0019158
DB00943	C0151763
DB00943	C0019209
DB00943	C0019345
DB00943	C0600142
DB00943	C0020433
DB00943	C0020437
DB00943	C0020456
DB00943	C0020458
DB00943	C0020461
DB00943	C0424295
DB00943	C0020473
DB00943	C0020488
DB00943	C0020517
DB00943	C0020538
DB00943	C0026826
DB00943	C0740394
DB00943	C0020598
DB00943	C0151934
DB00943	C0020615
DB00943	C0020621
DB00943	C0086439
DB00943	C0151723
DB00943	C0020625
DB00943	C0085682
DB00943	C2047937
DB00943	C0021099
DB00943	C0009450
DB00943	C0021368
DB00943	C0521839
DB00943	C0392171
DB00943	C0917801
DB00943	C1142163
DB00943	C0022346
DB00943	C0152031
DB00943	C0151746
DB00943	C0001125
DB00943	C0023530
DB00943	C0011124
DB00943	C0160390
DB00943	C2129214
DB00943	C0041657
DB00943	C0497156
DB00943	C0231218
DB00943	C0338831
DB00943	C0151772
DB00943	C0025222
DB00943	C0751295
DB00943	C0236075
DB00943	C1306341
DB00943	C0149931
DB00943	C0085633
DB00943	C0037763
DB00943	C0221170
DB00943	C0231530
DB00943	C0151786
DB00943	C0476280
DB00943	C0948594
DB00943	C0948525
DB00943	C0231528
DB00943	C0026848
DB00943	C0027121
DB00943	C0027339
DB00943	C0231919
DB00943	C0027441
DB00943	C0007859
DB00943	C0151315
DB00943	C0392525
DB00943	C0595916
DB00943	C0262576
DB00943	C0027769
DB00943	C0027796
DB00943	C0027813
DB00943	C0031117
DB00943	C0027947
DB00943	C3665444
DB00943	C0028081
DB00943	C0028734
DB00943	C1320474
DB00943	C0155169
DB00943	C1141938
DB00943	C0221150
DB00943	C0013604
DB00943	C0221727
DB00943	C0151970
DB00943	C0014868
DB00943	C0026636
DB00943	C0341012
DB00943	C0149744
DB00943	C2363730
DB00943	C2363731
DB00943	C0029408
DB00943	C0030193
DB00943	C0030196
DB00943	C0030252
DB00943	C0030305
DB00943	C0001339
DB00943	C0267940
DB00943	C0030332
DB00943	C0522224
DB00943	C1456784
DB00943	C1456786
DB00943	C1510410
DB00943	C0156308
DB00943	C0277925
DB00943	C0031350
DB00943	C0151849
DB00943	C0085636
DB00943	C0162830
DB00943	C0042023
DB00943	C0032617
DB00943	C0034886
DB00943	C0033771
DB00943	C0033774
DB00943	C0033975
DB00943	C0242073
DB00943	C0034150
DB00943	C0034642
DB00943	C0015230
DB00943	C0234913
DB00943	C0234916
DB00943	C0423791
DB00943	C1519353
DB00943	C0267596
DB00943	C0240873
DB00943	C0400839
DB00943	C2173677
DB00943	C0022660
DB00943	C1565489
DB00943	C0476273
DB00943	C0948349
DB00943	C0232602
DB00943	C0035455
DB00943	C1260880
DB00943	C0035508
DB00943	C0574068
DB00943	C0424790
DB00943	C0020569
DB00943	C0037036
DB00943	C0240962
DB00943	C0036974
DB00943	C0152029
DB00943	C0037195
DB00943	C0522251
DB00943	C0037199
DB00943	C0037274
DB00943	C0237849
DB00943	C0221245
DB00943	C0037299
DB00943	C2830004
DB00943	C0037822
DB00943	C0038220
DB00943	C0085628
DB00943	C0038525
DB00943	C0038663
DB00943	C0700590
DB00943	C0038999
DB00943	C0039070
DB00943	C0039231
DB00943	C0234233
DB00943	C0233494
DB00943	C2584688
DB00943	C0242429
DB00943	C0040034
DB00943	C0040264
DB00943	C0040409
DB00943	C0235351
DB00943	C0494475
DB00943	C0518988
DB00943	C0040460
DB00943	C0040822
DB00943	C0041582
DB00943	C0080274
DB00943	C1167965
DB00943	C0042109
DB00943	C0919980
DB00943	C0227791
DB00943	C0404521
DB00943	C0042256
DB00943	C0236082
DB00943	C0566951
DB00943	C1368065
DB00943	C0151636
DB00943	C0042571
DB00943	C0344232
DB00943	C3665347
DB00943	C0042963
DB00943	C0520588
DB00943	C1112214
DB00943	C0043096
DB00943	C0043144
DB00943	C0043349
DB00962	C0000737
DB00962	C3665386
DB00962	C0152198
DB00962	C0233472
DB00962	C2364111
DB00962	C0001807
DB00962	C0085631
DB00962	C0151905
DB00962	C0001925
DB00962	C0002170
DB00962	C0002622
DB00962	C0002871
DB00962	C0002792
DB00962	C0340865
DB00962	C0002957
DB00962	C0002962
DB00962	C0002994
DB00962	C0003123
DB00962	C0233795
DB00962	C0003467
DB00962	C0085632
DB00962	C0038363
DB00962	C0003578
DB00962	C0003862
DB00962	C0003864
DB00962	C0022408
DB00962	C0151904
DB00962	C0004093
DB00962	C0004096
DB00962	C0004134
DB00962	C0004604
DB00962	C0151824
DB00962	C0232849
DB00962	C0005741
DB00962	C0235416
DB00962	C0015967
DB00962	C0006145
DB00962	C0024902
DB00962	C0006277
DB00962	C0006325
DB00962	C0006384
DB00962	C0006444
DB00962	C0022650
DB00962	C0086543
DB00962	C0151547
DB00962	C0917798
DB00962	C0007971
DB00962	C0008031
DB00962	C0085593
DB00962	C0008350
DB00962	C0151838
DB00962	C0009319
DB00962	C0009676
DB00962	C0009763
DB00962	C0009806
DB00962	C0520966
DB00962	C0392163
DB00962	C0010520
DB00962	C0010692
DB00962	C0403632
DB00962	C0011053
DB00962	C0232462
DB00962	C0011253
DB00962	C0439857
DB00962	C0278080
DB00962	C0011551
DB00962	C0549249
DB00962	C0011570
DB00962	C0011603
DB00962	C0085932
DB00962	C0011616
DB00962	C0011849
DB00962	C0012569
DB00962	C0234215
DB00962	C0233414
DB00962	C0855242
DB00962	C0012833
DB00962	C0314719
DB00962	C0043352
DB00962	C0151908
DB00962	C0013295
DB00962	C0013362
DB00962	C0013378
DB00962	C0013390
DB00962	C0013395
DB00962	C0011168
DB00962	C0013404
DB00962	C0013428
DB00962	C0013456
DB00962	C0013491
DB00962	C0013595
DB00962	C0014335
DB00962	C0014457
DB00962	C0014591
DB00962	C0242350
DB00962	C0014724
DB00962	C0235146
DB00962	C0340464
DB00962	C0015397
DB00962	C0015402
DB00962	C0151827
DB00962	C0542571
DB00962	C0015469
DB00962	C1443060
DB00962	C0233471
DB00962	C0016204
DB00962	C0268000
DB00962	C0575081
DB00962	C0017152
DB00962	C0017160
DB00962	C0017178
DB00962	C0687713
DB00962	C0151603
DB00962	C0017565
DB00962	C0017574
DB00962	C0017601
DB00962	C0017675
DB00962	C0018021
DB00962	C0018099
DB00962	C0018965
DB00962	C0018524
DB00962	C0221100
DB00962	C0018681
DB00962	C0267792
DB00962	C0235378
DB00962	C0019521
DB00962	C0020039
DB00962	C0034880
DB00962	C0020453
DB00962	C0020433
DB00962	C0020443
DB00962	C0020456
DB00962	C0020458
DB00962	C0424295
DB00962	C0151889
DB00962	C0020538
DB00962	C0026826
DB00962	C0740394
DB00962	C0020578
DB00962	C0020580
DB00962	C0020615
DB00962	C0271710
DB00962	C0086439
DB00962	C0151888
DB00962	C0020649
DB00962	C0020676
DB00962	C0026827
DB00962	C2047937
DB00962	C0021053
DB00962	C0232461
DB00962	C1262144
DB00962	C0917801
DB00962	C0021843
DB00962	C0022107
DB00962	C0022638
DB00962	C0022893
DB00962	C0152227
DB00962	C0302813
DB00962	C0022951
DB00962	C0023067
DB00962	C0023518
DB00962	C0023533
DB00962	C0011124
DB00962	C0151766
DB00962	C0041657
DB00962	C0497156
DB00962	C0024282
DB00962	C0231218
DB00962	C0162429
DB00962	C0025222
DB00962	C0025209
DB00962	C0025320
DB00962	C0025323
DB00962	C0240322
DB00962	C1306341
DB00962	C0004936
DB00962	C0025874
DB00962	C0085606
DB00962	C0149931
DB00962	C0085633
DB00962	C0149745
DB00962	C1142135
DB00962	C0151786
DB00962	C0948594
DB00962	C0948525
DB00962	C0231528
DB00962	C0947912
DB00962	C0027066
DB00962	C0027121
DB00962	C0027497
DB00962	C0151315
DB00962	C0392525
DB00962	C0027765
DB00962	C0027769
DB00962	C0027796
DB00962	C0442874
DB00962	C0031117
DB00962	C0028084
DB00962	C1320474
DB00962	C0028738
DB00962	C0013604
DB00962	C0085649
DB00962	C0014848
DB00962	C0014868
DB00962	C0020651
DB00962	C0029408
DB00962	C0029456
DB00962	C0030193
DB00962	C0030252
DB00962	C0030554
DB00962	C0521591
DB00962	C1510410
DB00962	C0030920
DB00962	C0031039
DB00962	C0085636
DB00962	C0349506
DB00962	C0162830
DB00962	C0032227
DB00962	C0032285
DB00962	C0042023
DB00962	C0033774
DB00962	C0033860
DB00962	C0424230
DB00962	C0033975
DB00962	C0034065
DB00962	C0034150
DB00962	C0034634
DB00962	C0015230
DB00962	C0423791
DB00962	C0085641
DB00962	C0267596
DB00962	C0558489
DB00962	C0035305
DB00962	C0151826
DB00962	C0037036
DB00962	C0036454
DB00962	C0036974
DB00962	C0085610
DB00962	C0151907
DB00962	C0037274
DB00962	C0151717
DB00962	C0542313
DB00962	C0234518
DB00962	C0037384
DB00962	C0037672
DB00962	C2830004
DB00962	C0037822
DB00962	C0235567
DB00962	C0427008
DB00962	C0038362
DB00962	C0085628
DB00962	C0038990
DB00962	C0038999
DB00962	C0039070
DB00962	C0039231
DB00962	C3257803
DB00962	C0039520
DB00962	C0233494
DB00962	C0233632
DB00962	C0039971
DB00962	C0040046
DB00962	C0040264
DB00962	C0151596
DB00962	C0040409
DB00962	C0151610
DB00962	C0040822
DB00962	C0041105
DB00962	C0038367
DB00962	C0178298
DB00962	C0041976
DB00962	C1328337
DB00962	C0042024
DB00962	C0080274
DB00962	C0042109
DB00962	C0919980
DB00962	C0227791
DB00962	C2979982
DB00962	C0404521
DB00962	C0042267
DB00962	C1368065
DB00962	C0262662
DB00962	C0151636
DB00962	C0042514
DB00962	C0042571
DB00962	C0151883
DB00962	C3665347
DB00962	C0043096
DB00962	C0043094
DB00558	C0000737
DB00558	C0233514
DB00558	C0085631
DB00558	C0002792
DB00558	C0340865
DB00558	C0003123
DB00558	C0003467
DB00558	C0003811
DB00558	C0003862
DB00558	C0004093
DB00558	C0004096
DB00558	C0015967
DB00558	C0006277
DB00558	C0006266
DB00558	C0085593
DB00558	C0009676
DB00558	C0036572
DB00558	C0010200
DB00558	C0232462
DB00558	C0011175
DB00558	C0011206
DB00558	C0011253
DB00558	C0011603
DB00558	C0011991
DB00558	C0234215
DB00558	C0012833
DB00558	C0013404
DB00558	C0013456
DB00558	C0014742
DB00558	C0542571
DB00558	C0015672
DB00558	C1443060
DB00558	C0687713
DB00558	C0518015
DB00558	C0019080
DB00558	C0018524
DB00558	C0018681
DB00558	C0020517
DB00558	C2047937
DB00558	C0232461
DB00558	C0009450
DB00558	C0021400
DB00558	C0521839
DB00558	C0392171
DB00558	C0041657
DB00558	C0024115
DB00558	C0024312
DB00558	C0231218
DB00558	C0948594
DB00558	C0026858
DB00558	C0231528
DB00558	C2718128
DB00558	C0027497
DB00558	C0027947
DB00558	C0028084
DB00558	C0853908
DB00558	C0030193
DB00558	C0015230
DB00558	C0035243
DB00558	C3495832
DB00558	C0035435
DB00558	C0036974
DB00558	C0037199
DB00558	C0037274
DB00558	C0038325
DB00558	C0039070
DB00558	C0014518
DB00558	C0178298
DB00558	C0042109
DB00558	C0042963
DB00495	C0000729
DB00495	C0000737
DB00495	C0001122
DB00495	C0702166
DB00495	C0001175
DB00495	C0233472
DB00495	C0001824
DB00495	C0002418
DB00495	C0002871
DB00495	C0002792
DB00495	C0002994
DB00495	C0003123
DB00495	C0003467
DB00495	C0034902
DB00495	C0002874
DB00495	C0003862
DB00495	C0151904
DB00495	C0004093
DB00495	C0549297
DB00495	C0004364
DB00495	C0004604
DB00495	C0004610
DB00495	C0232849
DB00495	C0853149
DB00495	C0085595
DB00495	C0015967
DB00495	C0151773
DB00495	C0006145
DB00495	C0231856
DB00495	C0018799
DB00495	C0018802
DB00495	C0878544
DB00495	C0008031
DB00495	C0085593
DB00495	C0009676
DB00495	C0000768
DB00495	C0009782
DB00495	C0009806
DB00495	C0036572
DB00495	C0010200
DB00495	C0010692
DB00495	C0403632
DB00495	C0011053
DB00495	C0232462
DB00495	C0011603
DB00495	C0424605
DB00495	C0011991
DB00495	C0234215
DB00495	C0012833
DB00495	C0687133
DB00495	C0013378
DB00495	C0013395
DB00495	C0011168
DB00495	C1527344
DB00495	C0013404
DB00495	C0013428
DB00495	C0014591
DB00495	C0014724
DB00495	C0041834
DB00495	C0014742
DB00495	C0856151
DB00495	C0015672
DB00495	C1443060
DB00495	C0016204
DB00495	C0268000
DB00495	C0239571
DB00495	C0017178
DB00495	C0687713
DB00495	C0151603
DB00495	C0281856
DB00495	C0017565
DB00495	C0018418
DB00495	C0018965
DB00495	C0002878
DB00495	C0018681
DB00495	C1384666
DB00495	C0019158
DB00495	C0019196
DB00495	C0267792
DB00495	C0151763
DB00495	C0019209
DB00495	C0019825
DB00495	C0020453
DB00495	C0020433
DB00495	C0020458
DB00495	C0795692
DB00495	C0020429
DB00495	C0151888
DB00495	C0700292
DB00495	C0242184
DB00495	C2047937
DB00495	C0021400
DB00495	C0917801
DB00495	C0022107
DB00495	C0022346
DB00495	C0001125
DB00495	C0151754
DB00495	C0023530
DB00495	C0023895
DB00495	C0853813
DB00495	C0013609
DB00495	C0041657
DB00495	C0497156
DB00495	C0271051
DB00495	C0231218
DB00495	C0162429
DB00495	C0338831
DB00495	C0025061
DB00495	C0004936
DB00495	C0085633
DB00495	C0149745
DB00495	C1963822
DB00495	C0037763
DB00495	C0231530
DB00495	C0948594
DB00495	C0026858
DB00495	C0231528
DB00495	C0026848
DB00495	C0027121
DB00495	C1142520
DB00495	C0027441
DB00495	C0027497
DB00495	C0027765
DB00495	C0027769
DB00495	C0442874
DB00495	C0031117
DB00495	C0027947
DB00495	C0028081
DB00495	C0013604
DB00495	C0239211
DB00495	C0030193
DB00495	C0030305
DB00495	C0030312
DB00495	C0030554
DB00495	C0031350
DB00495	C0031542
DB00495	C0085636
DB00495	C0549567
DB00495	C0037290
DB00495	C0042023
DB00495	C0032617
DB00495	C0033774
DB00495	C0015230
DB00495	C0234913
DB00495	C0234916
DB00495	C0423791
DB00495	C0267596
DB00495	C0281963
DB00495	C0035410
DB00495	C0035455
DB00495	C1260880
DB00495	C0424790
DB00495	C1325847
DB00495	C0036974
DB00495	C0221423
DB00495	C0037199
DB00495	C0151907
DB00495	C0037274
DB00495	C0234930
DB00495	C2830004
DB00495	C0038002
DB00495	C0038325
DB00495	C0038362
DB00495	C0038990
DB00495	C0700590
DB00495	C0236068
DB00495	C0039070
DB00495	C0233494
DB00495	C0040034
DB00495	C0040409
DB00495	C0151610
DB00495	C0014518
DB00495	C0040822
DB00495	C0178298
DB00495	C0041969
DB00495	C0152032
DB00495	C0042075
DB00495	C1167965
DB00495	C0042109
DB00495	C0042384
DB00495	C0042401
DB00495	C1142412
DB00495	C0042571
DB00495	C0042963
DB00495	C0043096
DB00495	C0043144
DB00744	C0232492
DB00744	C0003862
DB00744	C0015967
DB00744	C0008031
DB00744	C0341439
DB00744	C0009763
DB00744	C0009806
DB00744	C0011603
DB00744	C0011991
DB00744	C0234215
DB00744	C0012833
DB00744	C0013395
DB00744	C1443060
DB00744	C0016204
DB00744	C0017178
DB00744	C0018681
DB00744	C0019158
DB00744	C0235378
DB00744	C0020433
DB00744	C0020517
DB00744	C0026826
DB00744	C2047937
DB00744	C0917801
DB00744	C0022346
DB00744	C0549373
DB00744	C0023895
DB00744	C0160390
DB00744	C0497156
DB00744	C0231218
DB00744	C0026837
DB00744	C0948594
DB00744	C0231528
DB00744	C0027497
DB00744	C0007859
DB00744	C0027769
DB00744	C0030193
DB00744	C0858635
DB00744	C0033774
DB00744	C0015230
DB00744	C0037199
DB00744	C0851578
DB00744	C2830004
DB00744	C0233494
DB00744	C2242588
DB00744	C0041912
DB00744	C0042029
DB00744	C0042109
DB00744	C0404521
DB00744	C0042267
DB00744	C0042963
DB00744	C0750394
DB00744	C0948695
DB01593	C1291078
DB01593	C0392176
DB01593	C0030305
DB02165	C0015967
DB02165	C0015376
DB02165	C0546817
DB02165	C0019054
DB02165	C0020625
DB02165	C0009450
DB02165	C0024115
DB02165	C0013604
DB02165	C0031542
DB02165	C0042487
DB00246	C0232487
DB00246	C0000737
DB00246	C2937350
DB00246	C3665386
DB00246	C0151736
DB00246	C0702166
DB00246	C0085631
DB00246	C0392156
DB00246	C0085623
DB00246	C0001925
DB00246	C0002170
DB00246	C0002418
DB00246	C0002453
DB00246	C0002622
DB00246	C0002871
DB00246	C0002962
DB00246	C0002994
DB00246	C0042373
DB00246	C0003123
DB00246	C0234022
DB00246	C0003467
DB00246	C0003811
DB00246	C0003862
DB00246	C0022408
DB00246	C0004093
DB00246	C0004134
DB00246	C0004238
DB00246	C0004245
DB00246	C0085614
DB00246	C0262385
DB00246	C0004604
DB00246	C0702266
DB00246	C0005741
DB00246	C0852911
DB00246	C0853034
DB00246	C0235431
DB00246	C0853149
DB00246	C0854082
DB00246	C0151539
DB00246	C0235416
DB00246	C0020672
DB00246	C0015967
DB00246	C0428977
DB00246	C0233565
DB00246	C0554976
DB00246	C0006145
DB00246	C0006147
DB00246	C0151538
DB00246	C0006384
DB00246	C0085615
DB00246	C0018799
DB00246	C0018800
DB00246	C0086543
DB00246	C0007785
DB00246	C0038454
DB00246	C0008031
DB00246	C0085593
DB00246	C0085583
DB00246	C0151838
DB00246	C0151564
DB00246	C0863093
DB00246	C0852733
DB00246	C0009676
DB00246	C0009763
DB00246	C0009782
DB00246	C0009806
DB00246	C0520966
DB00246	C0010200
DB00246	C0574067
DB00246	C0026821
DB00246	C0151576
DB00246	C0151578
DB00246	C0232462
DB00246	C0011175
DB00246	C0011206
DB00246	C0002395
DB00246	C0439857
DB00246	C0278080
DB00246	C0278079
DB00246	C0011603
DB00246	C0011615
DB00246	C0085932
DB00246	C0011616
DB00246	C0011606
DB00246	C0011849
DB00246	C0241863
DB00246	C1263960
DB00246	C0853011
DB00246	C0011991
DB00246	C0012569
DB00246	C0233414
DB00246	C0012833
DB00246	C0234987
DB00246	C0013132
DB00246	C0013146
DB00246	C1510472
DB00246	C1320835
DB00246	C0687133
DB00246	C0694536
DB00246	C0013220
DB00246	C0314719
DB00246	C0043352
DB00246	C0013362
DB00246	C0013384
DB00246	C0013390
DB00246	C0013395
DB00246	C0011168
DB00246	C0013404
DB00246	C0013428
DB00246	C0013456
DB00246	C0013491
DB00246	C0013595
DB00246	C0235969
DB00246	C0855333
DB00246	C0151878
DB00246	C0340726
DB00246	C0014394
DB00246	C0853644
DB00246	C2240374
DB00246	C0014457
DB00246	C0014591
DB00246	C0242350
DB00246	C0541941
DB00246	C0041834
DB00246	C0015371
DB00246	C0234133
DB00246	C0015397
DB00246	C0015402
DB00246	C0022281
DB00246	C0542571
DB00246	C0427055
DB00246	C0015734
DB00246	C1321686
DB00246	C0015672
DB00246	C1443060
DB00246	C2939147
DB00246	C1112442
DB00246	C0016199
DB00246	C0233471
DB00246	C0016204
DB00246	C0011630
DB00246	C0242301
DB00246	C0016867
DB00246	C0575081
DB00246	C0235660
DB00246	C0151662
DB00246	C0017152
DB00246	C1096250
DB00246	C0017178
DB00246	C0687713
DB00246	C0017168
DB00246	C0017565
DB00246	C0151671
DB00246	C0017979
DB00246	C0018099
DB00246	C0014549
DB00246	C0018418
DB00246	C0018926
DB00246	C0018965
DB00246	C0518015
DB00246	C0019079
DB00246	C0019080
DB00246	C0018681
DB00246	C0237314
DB00246	C0018843
DB00246	C0235996
DB00246	C0948807
DB00246	C2711227
DB00246	C0019158
DB00246	C0019209
DB00246	C0019521
DB00246	C0020039
DB00246	C0085679
DB00246	C0020443
DB00246	C0020456
DB00246	C0020458
DB00246	C0020461
DB00246	C0424295
DB00246	C0020473
DB00246	C0020505
DB00246	C0020514
DB00246	C0392676
DB00246	C0151889
DB00246	C0020517
DB00246	C0917799
DB00246	C0020538
DB00246	C0020550
