"drugid"	"geneid"
"DB00210"	"5915"
"DB00210"	"5916"
"DB00347"	"8913"
"DB00721"	"3778"
"DB00858"	"367"
"DB08867"	"367"
"DB08901"	"7010"
"DB08932"	"1909"
"DB08932"	"1910"
"DB00770"	"5732"
"DB01411"	"4790"
"DB01411"	"6037"
"DB01411"	"3567"
"DB01411"	"4583"
"DB09074"	"10038"
"DB09074"	"10039"
"DB09074"	"142"
"DB08901"	"4067"
"DB08901"	"613"
"DB04786"	"2147"
"DB06725"	"5743"
"DB04824"	"54600"
"DB03796"	"1558"
"DB06366"	"2064"
"DB03256"	"10841"
"DB06650"	"931"
"DB03856"	"4953"
"DB06243"	"4953"
"DB01282"	"5021"
"DB00772"	"590"
"DB00568"	"775"
"DB00568"	"776"
"DB00568"	"8912"
"DB00568"	"779"
"DB04932"	"136"
"DB00751"	"3274"
"DB04878"	"8972"
"DB05266"	"5141"
"DB05266"	"5143"
"DB03796"	"5375"
"DB04786"	"23408"
"DB03796"	"5538"
"DB03796"	"23541"
"DB00548"	"7299"
"DB04077"	"27306"
"DB04077"	"125"
"DB01436"	"1594"
"DB00431"	"2741"
"DB00431"	"2742"
"DB00431"	"8001"
"DB00431"	"2743"
"DB06151"	"2937"
"DB04077"	"2950"
"DB01677"	"4200"
"DB05013"	"5578"
"DB04930"	"6323"
"DB04077"	"30814"
"DB01031"	"759"
"DB01031"	"760"
"DB03904"	"760"
"DB01588"	"200959"
"DB01625"	"1132"
"DB06151"	"1147"
"DB06694"	"151"
"DB06694"	"152"
"DB00568"	"1812"
"DB09014"	"1814"
"DB06016"	"1814"
"DB04575"	"2099"
"DB00849"	"2555"
"DB01588"	"2555"
"DB00849"	"2556"
"DB01588"	"2556"
"DB00849"	"2557"
"DB00849"	"2558"
"DB01588"	"2558"
"DB00849"	"2559"
"DB00431"	"2560"
"DB01588"	"2560"
"DB01588"	"2561"
"DB01588"	"2562"
"DB01588"	"2563"
"DB01588"	"2564"
"DB01588"	"2565"
"DB01588"	"2566"
"DB01588"	"2567"
"DB01588"	"2568"
"DB01588"	"2569"
"DB01588"	"2570"
"DB00751"	"3356"
"DB09016"	"3356"
"DB06016"	"3356"
"DB06151"	"3551"
"DB05266"	"5139"
"DB00432"	"7298"
"DB06713"	"5241"
"DB00568"	"778"
"DB01378"	"476"
"DB01430"	"476"
"DB01429"	"801"
"DB06809"	"7852"
"DB04077"	"1787"
"DB01099"	"1786"
"DB01262"	"1786"
"DB00740"	"6331"
"DB09016"	"6532"
"DB00568"	"1128"
"DB01625"	"1131"
"DB00849"	"1137"
"DB00849"	"1139"
"DB00751"	"148"
"DB06694"	"148"
"DB04846"	"153"
"DB04846"	"154"
"DB01599"	"19"
"DB00568"	"1813"
"DB06016"	"1813"
"DB00849"	"2554"
"DB01588"	"2554"
"DB11363"	"238"
"DB09014"	"3358"
"DB01382"	"6833"
"DB01626"	"4129"
"DB01452"	"4985"
"DB01452"	"4986"
"DB01433"	"4988"
"DB01452"	"4988"
"DB09014"	"10280"
"DB04786"	"5320"
"DB04941"	"1080"
"DB03796"	"6010"
"DB04077"	"51477"
"DB03404"	"4151"
"DB04077"	"375"
"DB04786"	"2492"
"DB04895"	"8829"
"DB06725"	"5742"
"DB00756"	"6392"
"DB00740"	"23657"
"DB06151"	"23657"
"DB06774"	"7442"
"DB06151"	"116443"
"DB06151"	"95"
"DB00756"	"2746"
"DB00849"	"2891"
"DB00849"	"2898"
"DB06151"	"2902"
"DB06151"	"2903"
"DB06151"	"2904"
"DB06151"	"2906"
"DB03904"	"383"
"DB01626"	"4128"
"DB05266"	"5142"
"DB05266"	"5144"
"DB01025"	"2246"
"DB04786"	"6261"
"DB09047"	"7153"
"DB01599"	"1066"
"DB04932"	"134"
"DB04932"	"135"
"DB06694"	"147"
"DB06694"	"146"
"DB00751"	"150"
"DB04948"	"150"
"DB06694"	"150"
"DB06766"	"3269"
"DB09016"	"3269"
"DB01615"	"3269"
"DB06016"	"3269"
"DB06691"	"3269"
"DB06016"	"3350"
"DB06016"	"3357"
"DB00751"	"3363"
"DB04077"	"3708"
"DB01382"	"3758"
"DB00558"	"4759"
"DB06267"	"8654"
"DB04942"	"5914"
"DB04942"	"5915"
"DB00568"	"8913"
"DB11362"	"5739"
"DB00548"	"6716"
"DB00568"	"8911"
"DB00533"	"2006"
"DB00548"	"6718"
"DB00551"	"4321"
"DB01025"	"6283"
"DB01025"	"6284"
"DB05630"	"7150"
"DB01025"	"3562"
"DB06612"	"3567"
"DB01677"	"2184"
"DB04465"	"360203"
"DB03796"	"5047"
"DB04077"	"5047"
"DB06777"	"9971"
"DB04077"	"9061"
"DB04465"	"51228"
"DB06720"	"2629"
"DB03796"	"27095"
"DB03796"	"3174"
"DB03796"	"3906"
"DB03904"	"1499"
"DB04077"	"7048"
"DB04077"	"4668"
"DB05013"	"5580"
"DB04786"	"5029"
"DB04941"	"55107"
"DB04931"	"4157"
"DB05265"	"124056"
"DB05311"	"3818"
"DB06439"	"4023"
"DB05332"	"4352"
"DB06285"	"5745"
"DB06317"	"57823"
"DB06186"	"1493"
"DB09037"	"5133"
